credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
776,2022-08-01,1,P,30-<36,315000,4.625,33000,P,360,0,,6,95.0,110.0,2,2,25-34,1294920,0,0
817,2022-08-01,1,P,30-<36,325000,4.625,91700,P,360,0,,6,28.889,182.0,5,2,>74,1294886,0,0
742,2022-08-01,1,P,30-<36,275000,4.875,78600,P,360,0,,6,55.0,78.0,5,1,35-44,2160329,0,0
787,2022-08-01,1,P,43,475000,4.875,11700,R,360,0,,6,73.643,130.0,5,2,25-34,3617680,0,0
759,2022-08-01,1,P,20-<30,635000,5.125,95600,P,360,0,,6,93.0,275.0,2,1,55-64,552134,0,0
739,2022-08-01,1,P,20-<30,605000,4.99,76000,P,360,0,,6,70.76,273.0,5,1,35-44,552319,0,0
779,2022-08-01,1,P,30-<36,625000,5.875,33400,P,360,0,,6,89.286,252.0,5,1,25-34,4094352,0,0
736,2022-08-01,1,P,44,225000,5.125,32300,P,360,0,,6,69.767,95.0,5,2,45-54,3622096,0,0
732,2022-08-01,1,I,30-<36,205000,4.875,33800,P,360,0,,6,50.582,125.0,2,1,65-74,1624237,0,0
777,2022-08-01,1,P,36,375000,4.75,76000,P,360,0,,6,93.0,164.0,5,1,35-44,3797150,0,0
760,2022-08-01,1,P,48,495000,5.75,92300,P,360,0,,6,90.0,93.0,6,1,25-34,1293642,0,0
776,2022-08-01,1,P,39,595000,4.875,33600,P,360,0,,6,90.0,212.0,6,1,35-44,1287815,0,0
754,2022-07-01,1,P,49,295000,5.5,92300,P,360,0,,6,105.0,68.0,5,1,35-44,4232900,0,0
718,2022-08-01,1,P,30-<36,145000,5.375,34700,P,360,0,,6,,44.0,5,1,55-64,333525,0,0
807,2022-07-01,1,P,43,225000,4.75,92300,P,360,0,,6,56.25,114.0,5,2,65-74,2633836,0,0
790,2022-08-01,1,P,30-<36,625000,5.625,14400,P,360,0,,6,95.0,181.0,5,1,25-34,3075268,0,0
777,2022-08-01,1,P,30-<36,475000,5.24,92500,P,360,0,,6,95.0,192.0,5,1,25-34,1293478,0,0
680,2022-08-01,1,P,42,285000,5.75,14000,P,360,0,,6,95.0,109.0,5,1,35-44,1291746,0,0
760,2022-08-01,1,P,20-<30,325000,4.625,76000,P,360,0,,6,91.99,129.0,5,2,<25,1820887,0,0
763,2022-08-01,1,P,49,555000,4.999,10300,P,360,0,,6,90.0,87.0,2,1,25-34,1285481,0,0
782,2022-08-01,1,P,20-<30,235000,4.75,14200,P,360,0,,6,93.586,86.0,5,2,25-34,1292379,0,0
786,2022-08-01,1,P,20-<30,475000,4.99,78700,P,360,0,,6,88.79,182.0,5,1,25-34,2158268,0,0
766,2022-08-01,1,I,20-<30,145000,5.125,77000,R,360,0,,6,80.0,75.0,5,1,45-54,4087587,0,0
800,2022-08-01,1,I,43,225000,6.75,75400,P,360,0,,6,64.286,122.0,2,1,45-54,1290202,0,0
682,2022-08-01,1,P,46,245000,5.5,33400,P,360,0,,6,68.06,53.0,5,1,45-54,106725,0,0
811,2022-07-01,1,P,30-<36,125000,5.625,34200,P,360,0,,6,33.92,54.0,5,2,65-74,4134739,0,0
791,2022-08-01,1,P,30-<36,325000,4.99,94500,P,360,0,,6,30.233,118.0,5,1,<25,2544309,0,0
761,2022-08-01,1,P,20-<30,245000,5.625,77300,P,360,0,,6,87.5,102.0,5,1,55-64,1489258,0,0
797,2022-08-01,1,P,20-<30,645000,4.99,33600,P,360,0,,6,75.0,179.0,5,1,35-44,3076976,0,0
798,2022-08-01,1,P,41,225000,4.99,91700,P,360,0,,6,20.0,153.0,5,1,65-74,3075798,0,0
784,2022-08-01,1,S,47,315000,5.875,33800,P,360,0,,6,74.118,224.0,6,1,55-64,3075053,0,0
688,2022-08-01,1,P,44,405000,5.625,12000,P,360,0,,6,75.0,113.0,6,1,45-54,3075150,0,0
795,2022-08-01,1,P,20-<30,375000,4.5,33500,P,180,0,,6,59.383,198.0,5,1,35-44,3567241,0,0
772,2022-08-01,1,P,40,315000,5.05,76600,P,360,0,,6,90.0,76.0,6,2,25-34,3568133,0,0
740,2022-08-01,1,P,20-<30,255000,4.99,92100,P,360,0,,6,75.0,106.0,5,1,35-44,3570274,0,0
727,2022-08-01,1,P,<20,295000,5.75,77400,P,360,0,,6,78.0,138.0,5,1,25-34,2004923,0,0
791,2022-08-01,1,P,30-<36,325000,4.99,75000,P,360,0,,6,80.0,123.0,2,1,25-34,4673012,0,0
684,2022-08-01,1,P,44,125000,5.375,12000,P,360,0,,6,103.27,61.0,6,1,35-44,4102987,0,0
729,2022-08-01,1,P,20-<30,175000,4.75,34200,P,360,0,,6,83.333,65.0,5,1,45-54,2592556,0,0
724,2022-08-01,1,P,37,435000,5.75,95000,P,360,0,,6,23.706,151.0,5,2,25-34,4855028,0,0
682,2022-07-01,1,P,<20,615000,4.375,77000,P,180,0,,6,69.49,837.0,5,1,55-64,2219440,0,0
778,2022-07-01,1,P,20-<30,315000,4.375,32600,P,180,0,,6,79.0,179.0,5,1,55-64,3196383,0,0
813,2022-08-01,1,P,30-<36,235000,5.625,77400,P,360,0,,6,96.5,146.0,3,2,25-34,3241799,0,0
810,2022-08-01,1,P,41,545000,5.125,76000,P,360,0,,6,90.0,139.0,5,1,55-64,669358,0,0
766,2022-08-01,1,I,48,525000,4.875,91700,P,360,0,,6,75.0,96.0,2,1,35-44,1294399,0,0
806,2022-08-01,1,P,20-<30,365000,5.125,76000,P,180,0,,6,51.049,251.0,5,1,35-44,2299030,0,0
788,2022-08-01,1,I,<20,125000,6.388,78600,P,360,0,,6,75.0,613.0,5,1,45-54,1290450,0,0
795,2022-08-01,1,I,30-<36,595000,5.57,32100,P,360,0,,6,70.0,359.0,5,1,35-44,1293838,0,0
779,2022-08-01,1,P,39,385000,5.562,93600,P,360,0,,6,95.0,86.0,6,1,25-34,1294356,0,0
740,2022-08-01,1,P,47,425000,5.12,92700,P,360,0,,6,62.963,173.0,5,2,<25,1296408,0,0
721,2022-08-01,1,P,49,495000,4.875,93600,P,360,0,,6,55.307,111.0,2,2,35-44,1293958,0,0
737,2022-08-01,1,P,20-<30,285000,4.375,11300,P,360,0,,6,68.0,157.0,5,1,25-34,1008466,0,0
730,2022-08-01,1,P,30-<36,125000,5.875,91400,P,360,0,,6,20.0,121.0,5,2,25-34,1018225,0,0
779,2022-08-01,1,P,20-<30,495000,4.875,94900,P,360,0,,6,56.0,195.0,5,1,35-44,1020245,0,0
781,2022-08-01,1,P,38,125000,5.25,14600,P,360,0,,6,95.0,43.0,5,1,45-54,780976,0,0
791,2022-08-01,1,P,20-<30,205000,4.99,92600,P,360,0,,6,14.0,150.0,5,1,25-34,1043514,0,0
681,2022-08-01,1,P,30-<36,135000,5.0,75200,P,240,0,,6,55.102,129.0,6,2,35-44,669351,0,0
711,2022-08-01,1,P,49,135000,4.625,78600,P,180,0,,6,25.234,52.0,5,1,35-44,314768,0,0
791,2022-08-01,1,I,20-<30,155000,5.875,78500,R,360,0,,6,73.986,115.0,5,1,35-44,3762191,0,0
726,2022-08-01,1,P,43,285000,5.5,33000,P,360,0,,6,95.0,63.0,6,1,55-64,3761514,0,0
696,2022-08-01,1,P,30-<36,375000,5.125,32500,P,360,1,2023-01-01,6,78.925,367.0,5,1,25-34,2544298,1,1
784,2022-08-01,1,P,42,465000,3.875,77400,P,360,0,,6,69.95,110.0,2,1,35-44,3950277,0,0
754,2022-08-01,1,P,36,125000,5.0,78000,P,360,0,,6,95.0,47.0,6,1,<25,3950485,0,0
687,2022-08-01,1,P,43,475000,5.5,94900,P,360,0,,6,61.3,113.0,2,2,25-34,3949071,0,0
769,2022-08-01,1,P,42,485000,5.25,92300,P,360,0,,6,95.0,98.0,2,1,35-44,1335391,0,0
719,2022-07-01,1,P,47,275000,4.625,33100,P,360,0,,6,96.5,139.0,3,2,25-34,3755871,0,0
661,2022-07-01,1,P,37,95000,5.125,14600,P,360,0,,6,94.094,66.0,6,1,<25,2355252,0,0
786,2022-08-01,1,P,46,345000,4.375,94500,P,360,0,,6,35.94,75.0,2,1,25-34,3952273,0,0
715,2022-08-01,1,P,41,465000,4.125,32800,P,360,0,,6,95.0,176.0,5,1,35-44,3953176,0,0
661,2022-08-01,1,P,47,305000,5.999,92500,P,360,0,,6,67.033,73.0,6,2,<25,1294657,0,0
688,2022-07-01,1,P,43,365000,4.5,75700,P,360,0,,6,70.0,177.0,5,1,65-74,2001549,0,0
788,2022-08-01,3,I,45,975000,6.375,91700,P,360,0,,6,73.86,140.0,2,1,45-54,1985588,0,0
808,2022-08-01,1,P,30-<36,485000,4.875,33800,P,360,0,,6,80.0,180.0,5,1,55-64,1944759,0,0
810,2022-08-01,1,P,20-<30,315000,5.25,32200,P,360,0,,6,90.0,93.0,2,1,25-34,1955763,0,0
772,2022-08-01,1,P,30-<36,535000,5.625,76000,P,360,0,,6,100.0,191.0,2,1,45-54,2402513,0,0
694,2022-07-01,1,P,20-<30,365000,5.375,76100,P,360,0,,6,80.0,190.0,5,1,65-74,4151505,0,0
738,2022-08-01,1,P,44,675000,5.125,11200,P,360,0,,6,56.25,188.0,5,1,35-44,2545722,0,0
793,2022-08-01,1,P,48,485000,5.625,92500,P,360,0,,6,96.26,94.0,6,1,25-34,3762403,0,0
801,2022-08-01,1,I,20-<30,625000,5.875,92600,P,360,0,,6,37.0,221.0,5,1,65-74,2071312,0,0
791,2022-08-01,1,P,36,625000,5.25,33100,P,360,0,,6,90.511,175.0,6,1,25-34,1295557,0,0
785,2022-08-01,1,P,49,485000,4.5,34600,P,180,0,,6,89.99,134.0,5,1,65-74,1813638,0,0
801,2022-08-01,1,P,20-<30,325000,4.25,33300,P,180,0,,6,46.09,244.0,5,1,55-64,1816154,0,0
729,2022-08-01,1,P,<20,205000,4.999,95800,P,360,0,,6,43.16,148.0,5,2,45-54,1290981,0,0
782,2022-08-01,1,P,47,375000,4.99,77400,P,360,0,,6,75.0,177.0,6,1,55-64,2997141,0,0
697,2022-08-01,2,I,38,415000,5.5,10400,R,360,0,,6,53.479,120.0,3,1,25-34,1294883,0,0
718,2022-08-01,1,P,20-<30,235000,4.999,33500,P,360,0,,6,61.84,118.0,5,2,45-54,2989193,0,0
670,2022-08-01,1,P,41,595000,5.99,90700,P,360,0,,6,86.0,139.0,6,1,25-34,2011987,0,0
781,2022-08-01,1,P,49,255000,4.99,75000,P,360,0,,6,68.0,49.0,3,1,45-54,3630414,0,0
700,2022-07-01,1,P,42,225000,4.875,12100,P,360,0,,6,90.0,109.0,5,1,25-34,2008871,0,0
798,2022-07-01,1,P,20-<30,225000,4.875,79900,P,360,0,,6,80.0,85.0,5,1,25-34,1937900,0,0
744,2022-08-01,1,P,30-<36,495000,5.0,90600,P,360,0,,6,75.0,129.0,2,1,25-34,2576121,0,0
727,2022-07-01,4,I,30-<36,295000,5.0,90000,R,180,0,,6,30.48,176.0,6,2,35-44,550647,0,0
661,2022-07-01,1,P,42,355000,5.25,91700,R,360,0,,6,41.053,86.0,6,2,35-44,3471085,0,0
805,2022-08-01,1,P,37,205000,4.99,76000,P,360,0,,6,50.617,105.0,5,1,45-54,4107490,0,0
725,2022-07-01,1,P,37,195000,4.75,78200,R,360,0,,6,40.787,104.0,5,2,>74,3351969,0,0
782,2022-08-01,1,P,<20,395000,4.125,34600,P,360,0,,6,72.49,292.0,5,1,35-44,1813542,0,0
712,2022-08-01,1,P,30-<36,315000,3.499,78200,P,360,0,,6,90.0,82.0,5,1,<25,1823419,0,0
695,2022-08-01,1,P,41,355000,5.875,75000,P,360,0,,6,80.0,150.0,5,2,35-44,4239983,0,0
811,2022-08-01,1,S,44,305000,5.25,33700,P,360,0,,6,70.0,92.0,2,1,45-54,3032493,0,0
789,2022-08-01,1,I,36,215000,6.125,33500,P,360,0,,6,75.0,132.0,6,1,45-54,1134052,0,0
754,2022-08-01,1,S,20-<30,465000,4.99,95600,P,360,0,,6,90.0,325.0,2,2,35-44,1854604,0,0
759,2022-08-01,1,P,47,425000,4.875,92500,P,360,0,,6,68.95,124.0,3,2,55-64,477424,0,0
694,2022-08-01,1,P,30-<36,325000,4.875,75000,P,360,0,,6,90.0,80.0,3,2,25-34,4249321,0,0
731,2022-08-01,1,P,30-<36,955000,5.375,94500,P,360,0,,6,88.426,277.0,2,1,25-34,3471278,0,0
789,2022-08-01,1,P,43,385000,5.125,77400,P,360,0,,6,95.0,141.0,5,1,25-34,1564886,0,0
784,2022-08-01,1,P,20-<30,385000,5.125,77300,P,360,0,,6,80.0,191.0,5,2,35-44,4786127,0,0
694,2022-08-01,1,P,30-<36,525000,5.625,92500,P,360,0,,6,72.414,183.0,5,1,>74,3289978,0,0
752,2022-08-01,1,P,20-<30,345000,5.125,77400,P,360,0,,6,90.0,116.0,2,1,35-44,1472520,0,0
748,2022-08-01,1,P,20-<30,375000,4.5,77300,P,360,0,,6,65.398,180.0,5,2,35-44,3575662,0,0
747,2022-08-01,1,P,30-<36,395000,5.5,92300,P,360,0,,6,80.0,11.0,6,1,25-34,4704476,0,0
775,2022-08-01,1,P,44,285000,5.375,77300,P,360,0,,6,54.9,84.0,3,1,55-64,152459,0,0
785,2022-08-01,1,P,41,405000,4.875,76000,P,360,0,,6,66.942,139.0,5,1,45-54,2478604,0,0
784,2022-07-01,1,P,41,405000,4.875,76000,P,360,0,,6,66.942,139.0,5,1,45-54,2478604,0,0
756,2022-08-01,1,P,20-<30,575000,5.25,78700,P,360,0,,6,20.175,427.0,5,2,45-54,215382,0,0
789,2022-07-01,1,P,30-<36,475000,4.875,75100,P,360,0,,6,95.0,148.0,3,1,35-44,4620943,0,0
809,2022-08-01,1,P,42,675000,5.75,95600,P,360,0,,6,79.412,162.0,5,1,25-34,2408837,0,0
758,2022-08-01,1,P,45,405000,5.5,76100,P,360,0,,6,60.896,155.0,5,1,55-64,669578,0,0
670,2022-08-01,1,P,30-<36,255000,5.25,77800,P,360,0,,6,95.0,74.0,5,1,25-34,3084108,0,0
721,2022-08-01,1,P,42,765000,5.5,91300,P,360,0,,6,80.0,208.0,5,1,25-34,1676485,0,0
807,2022-08-01,1,P,<20,325000,4.875,90800,P,360,0,,6,28.889,224.0,5,1,35-44,96931,0,0
704,2022-08-01,1,P,49,435000,4.875,76000,R,360,0,,6,49.714,102.0,5,1,45-54,2405414,0,0
796,2022-07-01,1,P,20-<30,645000,3.5,33500,P,180,0,,6,64.7,369.0,5,1,35-44,713219,0,0
720,2022-07-01,1,P,30-<36,215000,4.0,75500,R,180,0,,6,62.319,150.0,5,1,45-54,878655,0,0
751,2022-07-01,1,P,30-<36,575000,3.5,92100,R,180,0,,6,34.848,232.0,6,2,45-54,3555101,0,0
661,2022-08-01,1,P,20-<30,175000,5.0,75400,P,180,0,,6,63.636,322.0,5,1,35-44,3129391,0,0
785,2022-07-01,1,P,20-<30,375000,3.375,11300,R,180,0,,6,43.103,148.0,2,1,45-54,3096324,0,0
787,2022-08-01,1,P,20-<30,175000,4.49,79400,P,180,0,,6,63.636,98.0,5,1,35-44,699286,0,0
777,2022-08-01,1,P,49,385000,5.375,92100,P,360,0,,6,95.0,85.0,5,2,35-44,1758349,0,0
776,2022-08-01,1,P,36,385000,4.5,75000,P,360,0,,6,95.0,130.0,5,1,35-44,4597897,0,0
778,2022-07-01,1,P,30-<36,465000,4.625,32600,P,180,0,,6,80.0,330.0,2,1,35-44,83784,0,0
731,2022-08-01,1,P,49,285000,5.5,32100,P,360,0,,6,95.0,114.0,5,1,45-54,1944095,0,0
701,2022-08-01,1,P,49,285000,5.5,32100,P,360,0,,6,95.0,114.0,5,1,45-54,1944095,0,0
670,2022-08-01,1,P,40,155000,5.25,11700,R,360,0,,6,28.16,122.0,5,1,45-54,1944363,0,0
636,2022-08-01,1,P,43,435000,4.999,90200,P,360,0,,6,46.524,107.0,6,1,45-54,1295563,0,0
767,2022-08-01,1,P,20-<30,125000,4.561,32800,R,180,0,,6,67.935,73.0,2,1,35-44,1626832,0,0
723,2022-07-01,1,P,20-<30,85000,2.365,76900,R,120,0,,6,62.963,55.0,5,2,25-34,1624176,0,0
813,2022-08-01,1,P,20-<30,225000,5.625,92600,P,360,0,,6,75.0,103.0,5,1,65-74,3642604,0,0
731,2022-08-01,1,P,49,125000,4.875,77800,P,360,0,,6,56.818,28.0,2,1,45-54,1296507,0,0
736,2022-08-01,1,P,42,365000,5.322,33800,P,360,0,,6,90.0,99.0,5,2,65-74,1296562,0,0
778,2022-08-01,2,I,30-<36,135000,5.875,14000,P,360,0,,6,75.0,80.0,5,2,25-34,4797560,0,0
729,2022-08-01,1,P,38,625000,4.99,10500,P,360,0,,6,77.64,187.0,5,1,65-74,1681858,0,0
675,2022-08-01,2,P,39,825000,5.875,11400,P,360,0,,6,85.0,185.0,2,1,45-54,1680916,0,0
784,2022-08-01,1,P,49,615000,3.75,11300,P,360,0,,6,54.96,88.0,2,1,25-34,1682252,0,0
768,2022-08-01,1,P,20-<30,455000,4.99,94100,P,360,0,,6,30.033,307.0,5,1,45-54,1680023,0,0
784,2022-09-01,1,P,20-<30,635000,5.875,91000,P,360,0,,6,86.395,208.0,6,2,25-34,1297758,0,0
752,2022-07-01,1,P,41,255000,4.75,11900,P,360,0,,6,94.259,236.0,5,1,<25,3191420,0,0
784,2022-08-01,1,P,47,275000,4.99,78200,P,360,0,,6,85.0,86.0,5,2,35-44,1014757,0,0
790,2022-08-01,1,P,40,675000,6.75,90000,P,360,0,,6,95.0,313.0,2,1,35-44,1297465,0,0
753,2022-07-01,1,P,20-<30,605000,3.25,95700,P,360,0,,6,80.0,150.0,5,2,25-34,2640738,0,0
787,2022-08-01,1,P,30-<36,165000,4.99,75000,P,360,0,,6,97.0,51.0,5,2,55-64,2988935,0,0
761,2022-08-01,1,P,20-<30,355000,3.99,33800,P,180,0,,6,63.964,182.0,5,1,25-34,3332186,0,0
718,2022-08-01,1,P,49,435000,5.125,95900,P,360,0,,6,90.0,99.0,3,1,55-64,3082810,0,0
807,2022-08-01,1,P,39,855000,5.625,90200,P,360,0,,6,95.0,210.0,5,1,25-34,3289187,0,0
694,2022-08-01,1,P,20-<30,285000,3.65,10000,P,360,0,,6,50.0,115.0,2,2,25-34,3569193,0,0
761,2022-08-01,1,P,37,325000,4.125,95600,P,360,0,,6,46.542,78.0,5,2,65-74,3569408,0,0
615,2022-08-01,1,P,45,165000,6.125,33300,P,360,0,,6,60.0,55.0,3,1,25-34,3570282,0,0
773,2022-08-01,1,P,38,135000,5.125,14600,P,360,0,,6,60.0,78.0,5,1,65-74,3566484,0,0
817,2022-07-01,1,P,30-<36,215000,5.125,32800,P,360,0,,6,52.0,70.0,6,2,35-44,4299733,0,0
794,2022-08-01,1,P,44,375000,5.125,33800,P,360,0,,6,95.0,70.0,6,1,35-44,2593407,0,0
806,2022-08-01,1,P,30-<36,195000,5.75,78500,P,360,0,,6,95.0,72.0,6,2,25-34,1296533,0,0
739,2022-09-01,1,P,20-<30,225000,5.875,95600,R,360,0,,6,31.469,110.0,5,2,45-54,1294734,0,0
719,2022-08-01,1,P,47,295000,3.875,93000,R,180,0,,6,32.07,153.0,6,1,55-64,3314300,0,0
720,2022-08-01,1,P,20-<30,225000,5.5,33000,P,360,0,,6,90.0,73.0,3,1,45-54,309928,0,0
706,2022-08-01,1,P,46,295000,5.5,77000,P,360,0,,6,89.99,87.0,3,1,45-54,1934529,0,0
798,2022-08-01,1,P,39,315000,4.99,33600,P,360,0,,6,90.0,146.0,6,2,25-34,1972070,0,0
806,2022-08-01,1,P,20-<30,125000,5.375,90600,R,360,0,,6,9.0,73.0,6,2,55-64,2069438,0,0
770,2022-08-01,1,P,48,495000,4.92,92500,P,360,0,,6,84.0,97.0,5,2,25-34,2020653,0,0
791,2022-08-01,1,P,20-<30,375000,5.5,10600,P,360,0,,6,63.559,182.0,2,1,35-44,2544930,0,0
796,2022-08-01,1,P,20-<30,295000,5.375,78300,P,360,0,,6,95.0,131.0,5,1,25-34,893086,0,0
801,2022-08-01,1,P,<20,545000,3.75,76600,R,360,0,,6,75.172,404.0,5,1,55-64,1297709,0,0
797,2022-09-01,1,P,20-<30,305000,5.93,91300,P,360,0,,6,45.185,175.0,2,2,45-54,1297763,0,0
781,2022-08-01,1,P,<20,335000,5.125,32800,P,360,0,,6,53.815,195.0,5,1,45-54,3555476,0,0
776,2022-08-01,1,P,38,195000,5.875,33000,P,360,0,,6,75.0,62.0,6,2,35-44,3759091,0,0
772,2022-08-01,1,P,20-<30,455000,5.25,33600,P,360,0,,6,90.0,186.0,5,2,35-44,3077677,0,0
794,2022-08-01,1,P,20-<30,305000,5.0,33800,P,360,0,,6,78.205,268.0,5,1,45-54,3075653,0,0
794,2022-08-01,1,P,49,595000,4.75,33100,P,360,0,,6,85.0,108.0,6,2,35-44,2066841,0,0
727,2022-08-01,1,P,44,855000,4.75,94500,P,360,0,,6,90.0,165.0,5,1,35-44,2012430,0,0
776,2022-07-01,1,P,<20,105000,4.25,33300,P,180,0,,6,60.0,140.0,5,1,45-54,2029393,0,0
700,2022-08-01,1,P,38,295000,5.5,75000,P,360,0,,6,95.0,85.0,2,2,25-34,1960010,0,0
711,2022-08-01,1,P,30-<36,185000,5.75,78500,P,360,0,,6,94.87,58.0,6,1,55-64,1973976,0,0
744,2022-08-01,1,P,30-<36,175000,5.125,78200,P,360,0,,6,95.0,80.0,6,1,55-64,3418526,0,0
726,2022-08-01,1,P,39,925000,5.375,91600,P,360,0,,6,80.0,218.0,3,2,25-34,4653099,0,0
782,2022-07-01,1,P,39,125000,5.5,34900,P,360,0,,6,76.923,38.0,5,1,65-74,1283651,0,0
746,2022-08-01,1,P,20-<30,115000,5.875,95600,P,360,0,,6,80.0,78.0,5,2,25-34,3569265,0,0
792,2022-08-01,1,P,20-<30,125000,5.875,32700,P,360,0,,6,92.593,59.0,3,1,25-34,3568544,0,0
793,2022-08-01,1,S,36,195000,6.125,77300,P,360,0,,6,64.04,88.0,5,1,25-34,3570275,0,0
695,2022-08-01,1,P,30-<36,315000,5.625,77400,R,360,0,,6,60.577,131.0,5,1,25-34,3536165,0,0
744,2022-08-01,1,P,42,225000,5.875,93200,P,360,0,,6,85.0,49.0,6,1,35-44,3282970,0,0
783,2022-08-01,1,P,30-<36,215000,4.875,33000,P,360,0,,6,95.0,78.0,6,1,25-34,875357,0,0
810,2022-08-01,1,P,20-<30,265000,5.125,75000,P,360,0,,6,53.0,146.0,5,1,35-44,3796263,0,0
754,2022-08-01,1,P,20-<30,345000,5.75,32100,P,360,0,,6,97.0,130.0,5,2,25-34,3829263,0,0
830,2022-08-01,1,S,30-<36,185000,4.625,92200,P,180,0,,6,51.389,110.0,5,1,55-64,3795441,0,0
757,2022-07-01,1,P,45,485000,3.375,92000,P,360,0,,6,95.0,138.0,2,2,25-34,1566571,0,0
773,2022-08-01,1,P,20-<30,265000,5.375,79700,P,360,0,,6,95.0,133.0,5,1,35-44,2896941,0,0
709,2022-08-01,1,P,44,105000,4.125,14000,R,180,0,,6,44.809,49.0,5,2,45-54,4426965,0,0
687,2022-08-01,1,P,20-<30,255000,4.25,32700,P,180,0,,6,90.0,125.0,2,2,25-34,3367495,0,0
754,2022-08-01,1,P,20-<30,125000,5.0,75000,R,180,0,,6,72.553,347.0,5,2,35-44,4823686,0,0
779,2022-08-01,1,S,44,425000,4.625,11500,P,180,0,,6,68.0,183.0,5,1,55-64,4418202,0,0
691,2022-08-01,1,P,30-<36,265000,5.0,77300,P,360,0,,6,103.0,65.0,5,2,25-34,1536613,0,0
729,2022-08-01,1,P,49,405000,5.75,33000,P,360,0,,6,90.0,81.0,6,1,55-64,3083521,0,0
746,2022-08-01,1,P,45,125000,4.875,75100,P,360,0,,6,97.0,58.0,6,1,25-34,2606520,0,0
746,2022-08-01,1,P,20-<30,145000,4.875,75400,P,360,0,,6,93.214,112.0,5,1,45-54,3360790,0,0
786,2022-08-01,1,P,49,275000,4.99,92300,P,360,0,,6,49.52,62.0,2,2,25-34,3837660,0,0
667,2022-09-01,1,P,20-<30,85000,5.625,33800,R,360,0,,6,34.0,102.0,5,1,25-34,1411685,0,0
716,2022-08-01,1,P,20-<30,165000,3.875,34400,R,180,0,,6,80.0,156.0,5,1,35-44,988007,0,0
798,2022-08-01,1,P,30-<36,355000,4.5,78100,P,180,0,,6,54.198,201.0,2,2,55-64,3249116,0,0
755,2022-08-01,1,P,45,225000,4.875,76000,P,180,0,,6,47.872,90.0,5,1,55-64,1429717,0,0
776,2022-08-01,1,S,30-<36,405000,6.625,34200,P,360,0,,6,90.0,145.0,5,1,<25,3570281,0,0
728,2022-08-01,1,P,44,385000,5.875,33500,P,360,0,,6,95.0,93.0,3,1,55-64,2310863,0,0
759,2022-08-01,1,P,20-<30,325000,4.99,32200,P,360,0,,6,77.0,138.0,5,1,65-74,405249,0,0
736,2022-08-01,1,P,<20,75000,4.875,78200,P,360,0,,6,15.0,102.0,5,2,45-54,389670,0,0
708,2022-07-01,1,P,44,515000,5.5,92500,P,360,0,,6,79.25,128.0,6,1,35-44,4055610,0,0
703,2022-08-01,1,P,42,205000,5.625,12100,P,360,0,,6,91.111,70.0,5,2,25-34,1485430,0,0
708,2022-09-01,1,P,49,535000,4.999,33600,P,360,0,,6,90.0,220.0,5,2,25-34,1301485,0,0
745,2022-08-01,1,P,30-<36,285000,4.75,33500,R,360,0,,6,31.818,106.0,5,1,65-74,1352962,0,0
775,2022-08-01,1,P,20-<30,375000,5.5,33100,P,360,0,,6,95.0,204.0,5,1,25-34,1296536,0,0
756,2022-08-01,1,P,48,165000,5.899,33500,P,360,0,,6,80.0,52.0,5,1,45-54,1296579,0,0
782,2022-08-01,1,P,39,125000,4.875,34900,P,360,0,,6,38.462,61.0,5,1,55-64,1296622,0,0
816,2022-08-01,1,P,49,345000,4.375,13000,P,360,0,,6,71.0,148.0,5,1,45-54,2069422,0,0
745,2022-08-01,1,P,20-<30,465000,4.55,95000,P,360,0,,6,44.0,231.0,6,1,45-54,2063721,0,0
722,2022-08-01,1,I,39,165000,5.99,34600,P,360,0,,6,75.0,83.0,6,2,45-54,1967644,0,0
804,2022-08-01,1,P,41,425000,4.625,76000,P,360,0,,6,58.0,100.0,5,1,55-64,2018796,0,0
646,2022-08-01,1,P,43,345000,5.125,33500,P,360,0,,6,103.1,109.0,6,2,<25,4159615,0,0
792,2022-08-01,1,P,48,325000,5.999,34900,P,360,0,,6,54.167,105.0,5,2,45-54,1297576,0,0
737,2022-08-01,1,P,37,375000,5.875,33300,R,360,0,,6,78.211,129.0,5,2,45-54,3469909,0,0
768,2022-08-01,1,P,38,445000,4.625,78600,P,360,0,,6,70.0,177.0,2,1,25-34,2870186,0,0
773,2022-08-01,1,P,30-<36,95000,5.125,91300,P,360,0,,6,24.051,155.0,2,2,45-54,3555270,0,0
766,2022-08-01,1,I,39,145000,5.875,77400,R,360,0,,6,72.5,166.0,2,1,45-54,4087699,0,0
687,2022-08-01,1,I,20-<30,45000,6.625,76100,P,360,0,,6,75.0,155.0,5,1,45-54,3248719,0,0
738,2022-08-01,1,P,47,165000,5.125,32500,P,360,0,,6,83.333,55.0,5,1,35-44,3129020,0,0
652,2022-08-01,1,P,20-<30,55000,5.5,78200,P,360,0,,6,18.033,103.0,6,1,45-54,3244359,0,0
720,2022-08-01,1,P,20-<30,175000,5.625,33700,P,360,0,,6,30.435,89.0,6,2,65-74,2642251,0,0
791,2022-08-01,1,I,<20,345000,6.125,77300,P,360,0,,6,80.0,429.0,5,2,45-54,2641999,0,0
