credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
778,2022-02-01,1,I,20-<30,205000,2.375,75000,P,180,0,,5,57.746,246.0,2,1,45-54,1182087,0,0
768,2022-02-01,1,P,20-<30,405000,2.999,95600,P,360,0,,5,90.0,231.0,5,1,45-54,1182836,0,0
743,2022-02-01,1,P,49,485000,3.125,93000,P,360,0,,5,64.667,73.0,5,2,45-54,1173958,0,0
803,2022-02-01,1,P,48,625000,3.125,91300,R,360,0,,5,46.97,117.0,5,2,35-44,37041,0,0
809,2022-02-01,1,P,30-<36,135000,2.625,33800,R,180,0,,5,71.26,48.0,5,1,25-34,130301,0,0
644,2022-02-01,1,S,37,205000,3.49,32600,R,360,0,,5,47.126,232.0,6,2,45-54,1656903,0,0
772,2022-02-01,1,P,46,355000,3.5,34700,P,360,0,,5,94.698,104.0,5,2,25-34,4662784,0,0
734,2022-02-01,1,P,49,325000,3.625,75100,P,360,0,,5,,75.0,6,2,25-34,340345,0,0
811,2022-02-01,1,P,20-<30,165000,2.75,91900,R,240,0,,5,20.625,103.0,6,1,55-64,1657772,0,0
798,2022-03-01,1,P,20-<30,165000,2.75,91900,R,240,0,,5,20.625,103.0,6,1,55-64,1657772,0,0
787,2022-03-01,1,P,20-<30,275000,3.0,95600,R,360,0,,5,66.951,95.0,5,1,35-44,1656412,0,0
725,2022-03-01,1,P,30-<36,565000,3.25,92100,P,360,0,,5,80.0,164.0,5,2,25-34,3662988,0,0
783,2022-03-01,1,P,20-<30,625000,2.99,95300,R,360,0,,5,63.262,445.0,5,1,65-74,1655171,0,0
793,2022-02-01,1,P,49,515000,2.875,95600,P,360,0,,5,63.353,129.0,5,2,65-74,843651,0,0
699,2022-03-01,1,P,42,725000,2.99,91700,R,360,0,,5,73.98,123.0,6,1,25-34,3082058,0,0
789,2022-03-01,1,P,30-<36,385000,3.25,90600,R,360,0,,5,55.429,132.0,6,1,35-44,1658176,0,0
787,2022-01-01,1,P,43,545000,3.25,91300,R,360,0,,5,72.367,110.0,6,1,25-34,1195133,0,0
718,2022-04-01,1,P,43,545000,3.25,91300,R,360,0,,5,72.367,110.0,6,1,25-34,1195133,0,0
711,2022-02-01,1,P,49,365000,3.25,92500,R,360,0,,5,73.7,53.0,6,1,55-64,1190441,0,0
778,2022-03-01,1,P,30-<36,365000,3.25,95300,R,360,0,,5,85.0,94.0,3,1,25-34,882715,0,0
725,2022-02-01,1,P,37,305000,3.25,76000,P,360,0,,5,95.0,85.0,2,1,35-44,3753188,0,0
688,2022-02-01,1,P,30-<36,345000,3.25,92500,R,360,0,,5,66.0,142.0,5,1,45-54,1060367,0,0
690,2022-02-01,1,P,30-<36,375000,2.99,90600,R,360,0,,5,54.0,73.0,5,1,>74,1049865,0,0
753,2022-02-01,1,P,42,265000,3.375,95500,P,360,0,,5,95.0,80.0,2,2,35-44,708980,0,0
668,2022-02-01,1,P,30-<36,265000,3.875,32700,P,360,0,,5,77.0,74.0,5,1,55-64,3362344,0,0
751,2022-02-01,1,P,30-<36,375000,3.25,95500,R,360,0,,5,59.0,217.0,5,1,35-44,2004488,0,0
803,2022-02-01,1,P,20-<30,275000,3.125,77300,P,360,0,,5,100.0,111.0,3,1,35-44,4114722,0,0
733,2022-02-01,1,P,44,365000,3.125,11700,R,360,0,,5,67.593,94.0,5,1,25-34,901251,0,0
666,2022-03-01,1,P,20-<30,285000,2.75,12500,R,360,0,,5,57.344,130.0,5,1,55-64,2488284,0,0
809,2022-02-01,2,I,20-<30,375000,4.125,33300,P,360,0,,5,75.0,160.0,6,2,35-44,3368033,0,0
720,2022-02-01,1,P,20-<30,295000,3.25,34700,P,360,0,,5,80.0,88.0,5,1,65-74,3533501,0,0
794,2022-01-01,1,P,20-<30,125000,3.375,75200,R,360,0,,5,30.613,222.0,5,1,45-54,4243528,0,0
801,2022-02-01,1,P,30-<36,595000,2.99,10000,P,360,0,,5,70.0,212.0,5,2,35-44,1013361,0,0
790,2022-02-01,1,P,30-<36,305000,3.375,75000,P,360,0,,5,79.576,64.0,5,2,45-54,3228114,0,0
748,2022-02-01,1,P,20-<30,285000,3.375,78200,P,360,0,,5,100.0,75.0,5,1,35-44,2507761,0,0
677,2022-03-01,1,P,20-<30,145000,3.464,77300,R,360,0,,5,69.71,367.0,5,1,25-34,129546,0,0
743,2022-03-01,1,P,30-<36,365000,3.388,77300,R,360,0,,5,79.56,132.0,5,1,35-44,130594,0,0
761,2022-02-01,1,P,30-<36,215000,2.5,32100,R,180,0,,5,36.86,108.0,5,1,45-54,4518078,0,0
628,2022-02-01,1,P,30-<36,195000,3.875,78200,R,360,1,2022-12-01,5,76.0,51.0,6,1,25-34,4784850,0,1
806,2022-02-01,1,P,20-<30,225000,3.25,92200,P,360,0,,5,67.164,121.0,5,1,55-64,2487085,0,0
692,2022-02-01,1,P,<20,585000,3.25,93000,R,360,0,,5,50.56,385.0,5,1,55-64,3266618,0,0
739,2022-02-01,1,P,30-<36,275000,3.25,34200,P,360,0,,5,67.885,89.0,5,1,25-34,4138614,0,0
797,2022-02-01,1,P,37,225000,2.49,94000,R,180,0,,5,9.301,71.0,5,2,65-74,2339334,0,0
768,2022-02-01,1,P,20-<30,385000,2.99,77000,P,360,0,,5,90.0,175.0,6,1,25-34,2159043,0,0
694,2022-02-01,1,P,30-<36,225000,3.25,76000,P,360,0,,5,95.0,78.0,6,1,25-34,2307032,0,0
780,2022-02-01,1,P,20-<30,465000,2.875,94900,R,360,0,,5,44.286,130.0,5,1,35-44,1624374,0,0
773,2022-02-01,1,P,36,435000,3.25,33500,P,360,0,,5,81.93,88.0,2,1,35-44,1556911,0,0
678,2022-02-01,1,P,20-<30,285000,3.5,32700,P,360,0,,5,70.0,120.0,5,1,25-34,3904790,0,0
780,2022-02-01,1,P,30-<36,315000,3.25,76200,P,360,0,,5,90.0,77.0,5,1,25-34,2155486,0,0
804,2022-02-01,1,S,20-<30,295000,2.75,33100,P,180,0,,5,90.0,140.0,5,1,45-54,1188427,0,0
763,2022-02-01,1,P,36,265000,3.25,76200,P,360,0,,5,71.932,80.0,5,1,>74,1495190,0,0
809,2022-03-01,1,P,20-<30,445000,2.875,94500,R,360,0,,5,58.933,117.0,5,1,35-44,3486526,0,0
786,2022-02-01,1,P,20-<30,345000,3.25,34200,P,360,0,,5,69.94,112.0,5,1,65-74,543389,0,0
751,2022-02-01,1,P,30-<36,495000,3.25,33700,P,360,0,,5,75.0,133.0,5,1,65-74,2938986,0,0
628,2022-02-01,1,P,42,275000,3.375,78100,P,360,0,,5,86.602,46.0,5,1,<25,2368183,0,0
760,2022-02-01,1,P,20-<30,485000,3.0,11500,P,360,0,,5,72.727,224.0,5,1,35-44,3095986,0,0
711,2022-02-01,1,P,20-<30,125000,3.125,76100,P,360,0,,5,58.53,170.0,2,2,35-44,323075,0,0
786,2022-01-01,1,P,<20,275000,3.25,75000,R,360,0,,5,51.58,170.0,3,1,25-34,1555612,0,0
781,2022-02-01,1,P,<20,205000,2.99,32100,P,360,0,,5,80.0,94.0,5,2,65-74,2497339,0,0
688,2022-03-01,1,P,36,125000,3.125,32800,R,360,0,,5,45.471,34.0,5,2,45-54,2666386,0,0
790,2022-02-01,1,P,20-<30,385000,2.25,33700,R,180,0,,5,57.64,215.0,5,1,45-54,3893034,0,0
728,2022-02-01,1,P,40,245000,4.875,78100,P,360,0,,5,80.0,75.0,5,1,25-34,3831755,0,0
710,2022-02-01,1,P,39,245000,4.25,77400,P,360,0,,5,90.0,61.0,5,1,55-64,4841324,0,0
773,2022-02-01,1,P,20-<30,215000,3.25,33900,R,360,0,,5,54.75,148.0,6,2,45-54,2938969,0,0
687,2022-02-01,1,P,30-<36,205000,3.5,32700,P,360,1,2022-12-01,5,71.807,119.0,5,2,>74,4661286,0,1
749,2022-02-01,1,P,41,205000,3.375,77300,P,360,0,,5,100.0,63.0,2,1,25-34,4830269,0,0
814,2022-02-01,1,P,46,135000,2.99,32700,R,360,0,,5,45.455,30.0,5,2,>74,1651334,0,0
697,2022-02-01,1,P,30-<36,255000,2.875,76400,R,360,0,,5,39.154,123.0,5,2,45-54,1657546,0,0
758,2022-02-01,1,P,48,265000,2.875,94500,R,360,0,,5,33.13,67.0,2,1,45-54,1653231,0,0
754,2022-02-01,1,P,40,255000,2.125,91300,R,120,0,,5,23.502,166.0,5,1,55-64,3109394,0,0
812,2022-02-01,1,P,48,325000,3.125,32100,R,360,0,,5,78.537,128.0,5,2,45-54,2701203,0,0
692,2022-03-01,1,P,20-<30,165000,3.5,93700,R,360,0,,5,50.303,142.0,2,1,25-34,1661743,0,0
660,2022-02-01,1,P,30-<36,235000,3.875,33500,R,360,0,,5,51.0,85.0,5,2,45-54,2014738,0,0
698,2022-02-01,1,P,48,245000,3.75,32700,P,360,0,,5,96.5,59.0,6,2,25-34,4652479,0,0
705,2022-03-01,1,P,30-<36,515000,3.125,92600,R,360,0,,5,36.786,148.0,5,2,65-74,4372860,0,0
789,2022-03-01,1,P,20-<30,315000,3.25,10000,R,360,0,,5,61.165,129.0,5,2,>74,4370060,0,0
725,2022-01-01,1,P,43,385000,3.375,95600,P,360,0,,5,95.0,67.0,5,1,35-44,1191398,0,0
700,2022-02-01,1,P,49,255000,3.875,92200,P,360,0,,5,39.364,57.0,5,2,65-74,1663767,0,0
697,2022-01-01,1,P,30-<36,625000,3.5,77000,P,360,0,,5,80.0,299.0,5,1,25-34,2715455,0,0
796,2022-01-01,1,P,<20,135000,3.375,10700,P,360,0,,5,80.0,80.0,2,2,45-54,4463790,0,0
761,2022-02-01,1,P,37,175000,3.875,10300,P,360,0,,5,80.0,41.0,5,1,25-34,4466010,0,0
739,2022-02-01,1,P,30-<36,175000,3.25,34400,P,360,0,,5,56.0,53.0,5,1,65-74,1049047,0,0
790,2022-02-01,1,P,30-<36,465000,3.375,92500,P,360,0,,5,85.0,154.0,6,1,45-54,883455,0,0
816,2022-01-01,1,P,30-<36,425000,2.75,94500,R,360,0,,5,27.907,233.0,5,2,45-54,4105771,0,0
810,2022-01-01,1,P,30-<36,345000,3.25,91300,R,360,0,,5,,87.0,5,1,35-44,1863728,0,0
796,2022-02-01,1,P,20-<30,395000,3.25,75000,P,360,0,,5,95.0,133.0,2,1,45-54,3755329,0,0
762,2022-01-01,1,P,30-<36,375000,3.125,92500,P,360,0,,5,56.29,106.0,5,1,65-74,1816948,0,0
776,2022-02-01,1,P,20-<30,235000,3.25,77300,P,360,0,,5,90.0,70.0,5,1,25-34,1190415,0,0
728,2022-02-01,1,P,39,185000,3.125,92500,R,360,0,,5,48.056,50.0,6,2,25-34,1193407,0,0
809,2022-03-01,1,P,20-<30,195000,2.75,33700,R,240,0,,5,58.21,107.0,5,2,45-54,3883119,0,0
779,2022-02-01,1,P,49,265000,3.0,92500,P,360,0,,5,37.07,46.0,5,1,45-54,3884009,0,0
740,2022-02-01,1,P,30-<36,365000,2.875,91700,R,360,0,,5,65.0,165.0,5,1,45-54,1390004,0,0
798,2022-02-01,1,P,30-<36,85000,2.75,10500,P,180,0,,5,80.0,45.0,6,2,35-44,4463703,0,0
694,2022-03-01,1,P,<20,135000,2.625,32800,R,180,0,,5,45.667,117.0,5,2,25-34,755965,0,0
647,2022-02-01,1,P,30-<36,495000,3.125,76000,P,360,0,,5,80.0,158.0,2,1,35-44,2178359,0,0
726,2022-03-01,1,P,30-<36,235000,3.0,32800,R,180,0,,5,57.92,83.0,4,1,55-64,3141700,0,0
771,2022-04-01,1,P,30-<36,235000,3.0,32800,R,180,0,,5,57.92,83.0,4,1,55-64,3141700,0,0
764,2022-03-01,1,I,<20,825000,4.75,92600,P,360,0,,5,75.0,840.0,5,1,35-44,131401,0,0
805,2022-03-01,1,P,20-<30,85000,2.875,95200,R,180,0,,5,21.35,34.0,5,1,65-74,984845,0,0
778,2022-04-01,1,P,20-<30,85000,2.875,95200,R,180,0,,5,21.35,34.0,5,1,65-74,984845,0,0
785,2022-03-01,1,P,43,225000,3.5,78200,P,360,0,,5,80.0,65.0,6,2,45-54,340268,0,0
764,2022-01-01,1,P,42,485000,3.125,11700,P,360,0,,5,85.0,101.0,3,1,25-34,3104780,0,0
804,2022-03-01,1,P,30-<36,225000,2.25,91700,R,180,0,,5,25.38,116.0,2,1,35-44,3883660,0,0
714,2022-02-01,1,P,42,465000,3.5,11700,R,360,0,,5,77.0,141.0,5,1,35-44,396207,0,0
760,2022-02-01,1,P,20-<30,395000,3.125,75000,P,360,0,,5,90.0,140.0,2,1,35-44,2938173,0,0
780,2022-04-01,1,P,20-<30,395000,3.125,75000,P,360,0,,5,90.0,140.0,2,1,35-44,2938173,0,0
816,2022-01-01,1,P,20-<30,165000,2.5,92100,R,180,0,,5,29.945,106.0,5,1,45-54,2723012,0,0
747,2022-03-01,1,P,20-<30,165000,2.5,92100,R,180,0,,5,29.945,106.0,5,1,45-54,2723012,0,0
782,2022-02-01,1,P,20-<30,805000,2.99,93400,P,360,0,,5,80.0,300.0,5,1,55-64,1975973,0,0
809,2022-01-01,1,P,<20,155000,3.5,32700,R,360,0,,5,61.176,94.0,5,1,45-54,2666894,0,0
770,2022-01-01,1,P,30-<36,475000,3.625,33400,P,360,1,2022-05-01,5,100.0,106.0,5,1,25-34,3129770,1,1
727,2022-02-01,1,P,42,235000,3.325,34200,P,360,0,,5,54.65,67.0,5,2,55-64,131884,0,0
787,2022-01-01,1,P,38,325000,2.875,75000,R,180,0,,5,63.624,99.0,2,1,45-54,1228292,0,0
687,2022-02-01,1,P,30-<36,275000,3.5,11700,P,360,0,,5,80.0,186.0,5,1,45-54,285118,0,0
666,2022-02-01,1,P,42,285000,3.875,10900,R,360,0,,5,74.0,98.0,3,2,45-54,1000738,0,0
669,2022-04-01,1,P,42,285000,3.875,10900,R,360,0,,5,74.0,98.0,3,2,45-54,1000738,0,0
621,2022-02-01,1,P,30-<36,285000,3.5,92100,R,360,0,,5,35.32,57.0,6,2,>74,3916110,0,0
665,2022-03-01,1,P,38,235000,3.218,93000,R,360,0,,5,30.15,66.0,6,1,35-44,128476,0,0
655,2022-02-01,1,P,30-<36,145000,3.625,10800,P,360,0,,5,80.0,82.0,6,1,35-44,4463754,0,0
641,2022-02-01,1,P,20-<30,195000,3.75,32800,R,360,0,,5,58.462,80.0,5,1,35-44,3111479,0,0
758,2022-02-01,1,P,20-<30,245000,3.125,11200,P,360,0,,5,95.0,84.0,5,1,25-34,1011196,0,0
730,2022-02-01,1,P,20-<30,515000,3.25,34200,P,360,0,,5,,161.0,5,2,45-54,334532,0,0
652,2022-03-01,1,P,20-<30,195000,2.25,32100,R,180,0,,5,59.091,126.0,5,1,45-54,2224813,0,0
719,2022-01-01,1,P,30-<36,235000,2.875,76200,R,360,0,,5,60.0,79.0,5,2,55-64,2306671,0,0
713,2022-01-01,1,P,30-<36,565000,3.375,90600,P,360,0,,5,85.0,158.0,5,2,25-34,2498518,0,0
691,2022-02-01,1,P,20-<30,225000,3.375,95600,R,360,0,,5,55.0,68.0,5,2,65-74,389449,0,0
744,2022-02-01,1,P,41,275000,3.25,33500,R,360,0,,5,68.0,93.0,5,1,45-54,1064229,0,0
733,2022-02-01,1,I,45,455000,3.5,92800,R,360,0,,5,31.93,125.0,2,2,>74,2725322,0,0
748,2022-02-01,2,I,30-<36,315000,3.375,78600,P,360,0,,5,75.0,210.0,2,2,25-34,1953543,0,0
772,2022-02-01,1,I,30-<36,625000,3.375,94500,R,360,0,,5,46.816,398.0,2,1,45-54,2869653,0,0
790,2022-02-01,1,I,37,435000,3.625,91700,R,360,0,,5,71.901,140.0,2,1,55-64,2869220,0,0
784,2022-02-01,2,I,38,675000,3.875,94500,P,360,0,,5,75.0,165.0,2,1,35-44,2869223,0,0
753,2022-03-01,1,P,40,95000,2.875,14800,R,240,0,,5,83.33,68.0,5,1,45-54,3342114,0,0
801,2022-03-01,2,I,38,525000,3.892,95300,P,360,0,,5,74.998,243.0,2,1,35-44,1440270,0,0
694,2022-05-01,1,P,38,185000,3.75,32700,R,360,0,,5,,40.0,6,1,35-44,1878502,0,0
804,2022-03-01,2,I,42,975000,3.25,11100,P,360,0,,5,75.0,90.0,2,2,25-34,4160309,0,0
786,2022-04-01,1,P,20-<30,175000,3.0,33500,P,360,0,,5,80.95,62.0,5,1,35-44,1912248,0,0
687,2022-03-01,2,I,30-<36,825000,3.25,11200,P,360,0,,5,75.0,109.0,2,1,35-44,4160300,0,0
686,2022-03-01,1,I,20-<30,165000,3.49,33400,P,180,0,,5,70.0,191.0,5,2,35-44,1050259,0,0
709,2022-03-01,1,P,30-<36,285000,3.5,75000,P,360,0,,5,95.0,71.0,5,1,25-34,1563412,0,0
780,2022-05-01,1,P,30-<36,285000,3.5,75000,P,360,0,,5,95.0,71.0,5,1,25-34,1563412,0,0
777,2022-03-01,1,P,30-<36,135000,3.625,11200,P,360,0,,5,90.0,63.0,3,1,25-34,1012060,0,0
766,2022-03-01,1,S,30-<36,425000,2.99,95700,R,360,0,,5,45.0,372.0,5,1,45-54,1951604,0,0
764,2022-03-01,3,I,49,435000,3.5,92300,R,360,0,,5,54.994,129.0,6,1,55-64,448776,0,0
744,2022-03-01,1,P,42,335000,2.875,91400,P,360,0,,5,55.833,75.0,5,2,35-44,2722478,0,0
802,2022-03-01,1,S,37,225000,2.75,94800,R,360,0,,5,41.74,227.0,5,2,>74,1978365,0,0
786,2022-03-01,1,P,40,585000,2.75,90200,P,360,0,,5,74.52,103.0,5,2,25-34,3308283,0,0
762,2022-03-01,1,P,38,235000,3.25,95300,P,360,0,,5,48.454,74.0,6,1,35-44,3463696,0,0
746,2022-03-01,1,P,20-<30,445000,3.375,78600,P,360,0,,5,90.0,233.0,5,2,45-54,3421576,0,0
769,2022-03-01,1,P,44,435000,3.375,95800,P,360,0,,5,95.0,89.0,6,1,25-34,1183721,0,0
770,2022-03-01,1,P,30-<36,245000,3.2,32100,P,360,0,,5,71.014,67.0,5,1,25-34,1182359,0,0
778,2022-03-01,1,P,30-<36,235000,2.875,77400,P,360,0,,5,80.0,70.0,5,1,25-34,1056346,0,0
726,2022-03-01,1,P,39,385000,3.875,33300,P,360,0,,5,97.0,107.0,3,1,25-34,3812459,0,0
809,2022-03-01,1,P,20-<30,525000,2.625,91300,R,240,0,,5,59.67,225.0,6,2,45-54,2943269,0,0
757,2022-03-01,1,I,20-<30,255000,3.5,94500,R,360,0,,5,37.8,165.0,5,1,35-44,1958911,0,0
655,2022-03-01,1,P,40,145000,3.25,95600,P,360,0,,5,34.118,83.0,5,2,>74,3494853,0,0
708,2022-03-01,1,P,<20,645000,3.5,75200,R,360,0,,5,61.419,370.0,5,1,55-64,4215391,0,0
793,2022-03-01,1,P,20-<30,275000,2.875,11700,P,360,0,,5,37.931,145.0,5,1,65-74,2714851,0,0
772,2022-03-01,1,P,46,475000,3.375,11500,P,360,0,,5,95.0,96.0,3,1,55-64,2935177,0,0
713,2022-03-01,1,P,20-<30,495000,2.99,95600,P,360,0,,5,60.0,174.0,5,2,55-64,2636313,0,0
644,2022-03-01,1,P,43,765000,2.625,92100,R,360,0,,5,63.733,118.0,5,1,45-54,4826311,0,0
774,2022-03-01,1,P,20-<30,835000,2.875,92100,R,360,0,,5,83.92,222.0,5,1,35-44,2171433,0,0
686,2022-03-01,1,P,44,635000,2.99,91700,P,360,0,,5,71.46,150.0,5,2,65-74,1934327,0,0
784,2022-03-01,1,P,30-<36,375000,3.19,94500,R,360,0,,5,78.51,84.0,3,2,65-74,1999996,0,0
769,2022-03-01,1,P,30-<36,215000,2.625,77500,R,180,0,,5,66.25,90.0,5,2,45-54,2003477,0,0
644,2022-03-01,1,P,30-<36,175000,3.625,33700,R,360,0,,5,,74.0,5,2,45-54,1879150,0,0
685,2022-03-01,1,P,20-<30,305000,2.75,33400,R,180,0,,5,44.818,118.0,6,2,45-54,1230842,0,0
798,2022-03-01,1,P,20-<30,475000,2.999,32600,P,360,0,,5,95.0,143.0,3,1,35-44,1185242,0,0
683,2022-03-01,1,P,<20,385000,3.875,77500,P,360,0,,5,95.0,252.0,3,2,45-54,1185782,0,0
768,2022-03-01,1,P,48,215000,2.738,75000,P,360,0,,5,79.63,33.0,2,1,35-44,1183461,0,0
769,2022-03-01,1,I,41,255000,3.455,95200,P,360,0,,5,75.0,191.0,2,1,25-34,1186977,0,0
764,2022-03-01,3,I,45,255000,3.875,33700,P,360,0,,5,75.0,150.0,5,2,25-34,1184340,0,0
723,2022-03-01,4,I,20-<30,1135000,3.875,33900,P,360,0,,5,75.0,304.0,5,1,45-54,1186142,0,0
764,2022-03-01,2,I,30-<36,495000,3.875,94500,P,360,0,,5,74.902,229.0,2,1,35-44,1184102,0,0
796,2022-03-01,1,P,20-<30,85000,2.875,77300,R,180,0,,5,29.0,128.0,6,1,45-54,1056937,0,0
744,2022-03-01,1,P,49,145000,2.49,10500,R,180,0,,5,39.0,66.0,5,1,45-54,1049065,0,0
797,2022-03-01,1,P,<20,175000,2.625,93500,R,180,0,,5,36.0,156.0,6,2,25-34,1055628,0,0
773,2022-03-01,1,P,49,425000,3.125,10000,P,300,0,,5,28.0,112.0,5,2,>74,1012046,0,0
740,2022-03-01,1,P,<20,115000,2.99,32200,R,360,0,,5,53.0,65.0,6,1,25-34,1051757,0,0
754,2022-03-01,1,P,20-<30,225000,3.25,76000,R,360,0,,5,65.0,108.0,5,1,35-44,1056882,0,0
721,2022-03-01,1,P,39,585000,2.999,11400,P,360,1,2023-03-01,5,90.0,98.0,2,1,55-64,1185262,0,1
795,2022-03-01,1,P,44,295000,2.875,91700,R,360,0,,5,49.17,57.0,2,1,25-34,3308939,0,0
666,2022-03-01,1,I,<20,445000,3.625,33300,R,360,0,,5,51.745,822.0,5,2,55-64,3593324,0,0
679,2022-03-01,1,P,42,275000,3.625,75000,R,360,0,,5,78.572,138.0,1,1,45-54,3591618,0,0
727,2022-03-01,1,P,30-<36,615000,3.25,92800,P,360,0,,5,80.0,190.0,2,1,35-44,4196252,0,0
738,2022-03-01,1,S,36,115000,2.99,77300,P,360,0,,5,85.0,47.0,2,2,35-44,1450998,0,0
689,2022-03-01,1,P,41,185000,2.375,12200,R,180,0,,5,69.811,71.0,5,1,45-54,4513602,0,0
716,2022-03-01,1,P,42,475000,3.125,10900,R,360,0,,5,74.28,151.0,3,1,35-44,1944773,0,0
714,2022-03-01,1,P,41,135000,2.875,93200,R,192,0,,5,45.47,78.0,5,1,35-44,1973151,0,0
712,2022-03-01,1,P,46,575000,2.875,92600,R,360,0,,5,74.19,156.0,5,1,35-44,1977007,0,0
725,2022-03-01,1,P,30-<36,405000,3.25,92600,R,360,0,,5,79.41,93.0,5,1,45-54,1996598,0,0
743,2022-03-01,1,P,43,155000,3.25,14000,P,360,0,,5,80.0,45.0,5,1,<25,1186720,0,0
708,2022-03-01,1,I,45,105000,3.75,79400,P,360,0,,5,75.0,26.0,5,1,45-54,3706071,0,0
731,2022-03-01,1,P,20-<30,285000,3.25,75000,P,360,0,,5,87.234,113.0,5,2,35-44,3815390,0,0
663,2022-03-01,1,P,30-<36,405000,3.5,34200,P,360,0,,5,90.0,139.0,5,2,35-44,1186953,0,0
790,2022-03-01,1,P,36,255000,3.374,33100,P,360,0,,5,89.532,167.0,5,1,25-34,1182376,0,0
790,2022-03-01,1,P,30-<36,375000,3.25,34700,P,360,0,,5,95.0,111.0,3,1,35-44,1182849,0,0
664,2022-03-01,1,P,30-<36,125000,2.5,92500,R,180,0,,5,54.78,41.0,6,1,25-34,542393,0,0
809,2022-03-01,1,P,30-<36,535000,2.874,90000,R,300,0,,5,47.045,206.0,5,1,55-64,1189774,0,0
702,2022-02-01,1,I,30-<36,425000,2.999,91300,R,240,0,,5,65.385,252.0,2,2,35-44,1186621,0,0
753,2022-03-01,1,P,36,155000,3.125,13500,P,360,0,,5,97.0,40.0,5,1,25-34,4517601,0,0
820,2022-03-01,1,P,36,505000,2.375,91300,R,240,0,,5,40.0,132.0,2,1,55-64,1052308,0,0
736,2022-03-01,1,P,30-<36,195000,3.25,77000,P,360,0,,5,95.0,55.0,5,1,65-74,1057487,0,0
801,2022-03-01,1,P,20-<30,255000,3.125,77400,R,360,0,,5,41.66,136.0,5,1,35-44,131876,0,0
720,2022-03-01,1,P,20-<30,455000,3.25,33500,P,360,0,,5,95.0,308.0,6,1,45-54,3750614,0,0
796,2022-03-01,1,P,<20,115000,2.99,93000,R,360,0,,5,30.667,65.0,5,2,>74,3812488,0,0
820,2022-05-01,1,P,20-<30,185000,2.875,33500,R,180,0,,5,48.592,116.0,5,1,45-54,4080310,0,0
690,2022-03-01,1,S,42,175000,3.5,34200,R,360,0,,5,73.0,172.0,5,2,55-64,1751213,0,0
793,2022-03-01,1,P,30-<36,475000,2.75,90600,R,360,0,,5,63.33,119.0,2,1,55-64,2487270,0,0
809,2022-03-01,1,P,<20,285000,2.999,75000,R,360,0,,5,78.3,125.0,5,1,35-44,2941669,0,0
660,2022-03-01,1,P,20-<30,105000,3.75,32600,P,360,0,,5,50.0,134.0,5,2,35-44,2938677,0,0
802,2022-03-01,1,S,36,175000,3.25,34200,P,360,0,,5,70.0,110.0,5,1,45-54,3079411,0,0
760,2022-03-01,1,P,42,125000,3.875,32100,P,360,0,,5,33.0,128.0,5,1,55-64,1751635,0,0
749,2022-03-01,1,P,20-<30,75000,2.99,32400,P,180,0,,5,21.42,99.0,5,2,55-64,1956108,0,0
754,2022-03-01,1,I,<20,175000,3.5,34900,P,360,0,,5,80.0,228.0,6,1,35-44,1962065,0,0
737,2022-03-01,1,P,30-<36,165000,3.375,14200,R,360,0,,5,75.0,64.0,5,1,25-34,1482650,0,0
785,2022-03-01,1,P,46,415000,2.99,92500,R,360,0,,5,83.69,90.0,6,1,25-34,3752427,0,0
807,2022-03-01,1,P,20-<30,855000,3.125,94000,R,360,0,,5,51.81,381.0,5,1,55-64,1998230,0,0
747,2022-03-01,2,I,<20,135000,3.625,33400,P,360,0,,5,75.0,155.0,3,1,25-34,2000608,0,0
731,2022-03-01,1,P,20-<30,65000,2.99,13000,R,240,0,,5,59.0,56.0,5,2,65-74,2069797,0,0
806,2022-03-01,1,P,38,535000,2.875,92700,R,360,0,,5,55.0,148.0,5,1,35-44,1946838,0,0
805,2022-03-01,1,P,20-<30,185000,3.125,94500,R,360,0,,5,31.0,101.0,5,1,55-64,1050942,0,0
763,2022-03-01,1,P,36,185000,3.25,33800,P,360,0,,5,78.0,54.0,5,1,65-74,1052260,0,0
807,2022-03-01,1,P,20-<30,225000,3.125,13800,P,360,0,,5,95.0,158.0,5,1,35-44,4517713,0,0
802,2022-03-01,1,P,30-<36,915000,3.25,92600,P,360,0,,5,95.0,209.0,2,1,25-34,1187364,0,0
700,2022-03-01,1,P,30-<36,185000,3.875,34600,P,360,0,,5,95.0,102.0,5,2,<25,1184958,0,0
775,2022-03-01,1,P,20-<30,545000,3.25,32700,P,360,0,,5,64.497,308.0,5,1,55-64,1189003,0,0
760,2022-03-01,1,I,30-<36,385000,3.875,95900,P,360,0,,5,80.0,401.0,5,2,45-54,1188495,0,0
809,2022-03-01,1,I,43,605000,3.375,92600,R,360,0,,5,34.948,257.0,5,1,65-74,1187234,0,0
780,2022-03-01,1,I,46,595000,3.375,91900,P,360,0,,5,65.0,228.0,6,1,45-54,1188161,0,0
749,2022-03-01,1,S,48,375000,2.999,33000,P,360,0,,5,42.857,120.0,5,1,55-64,1188395,0,0
752,2022-03-01,1,P,47,625000,3.125,11300,P,360,0,,5,55.556,122.0,5,2,45-54,1184490,0,0
