credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
743,2021-07-01,1,P,39,585000,3.0,95000,R,360,0,,4,83.811,160.0,5,1,25-34,1935134,0,0
742,2021-07-01,1,P,46,65000,2.625,12900,P,180,0,,4,40.65,61.0,6,1,65-74,6231626,0,0
692,2021-07-01,1,I,42,525000,3.99,92800,P,360,0,,4,74.36,53.0,2,2,45-54,5854928,0,0
715,2021-08-01,1,P,46,365000,2.875,92000,P,360,0,,4,42.197,82.0,5,1,55-64,1936623,0,0
722,2021-07-01,1,P,36,405000,3.125,92200,P,360,0,,4,97.0,112.0,6,1,25-34,106763,0,0
788,2021-07-01,1,P,37,255000,2.125,95600,R,180,0,,4,42.964,76.0,5,2,65-74,7220735,0,0
690,2021-07-01,1,P,48,575000,2.99,92000,P,360,0,,4,45.098,134.0,1,1,45-54,7654229,0,0
665,2021-07-01,1,P,44,315000,2.75,33400,R,180,0,,4,74.494,143.0,5,1,45-54,981136,0,0
749,2021-07-01,1,P,43,505000,3.25,95300,P,360,0,,4,95.0,111.0,2,2,25-34,4555995,0,0
783,2021-07-01,1,P,<20,225000,3.125,77300,P,360,0,,4,90.0,99.0,5,2,25-34,6227677,0,0
771,2021-07-01,1,P,39,235000,2.75,33100,R,180,0,,4,50.0,121.0,6,1,55-64,6442769,0,0
719,2021-07-01,1,P,46,195000,2.99,91300,R,360,0,,4,34.0,38.0,5,2,>74,3228445,0,0
729,2021-07-01,1,P,45,135000,3.25,33500,R,360,0,,4,80.0,60.0,5,1,35-44,3426345,0,0
734,2021-07-01,1,P,41,185000,3.125,77400,R,319,0,,4,87.0,61.0,5,1,25-34,5104803,0,0
748,2021-07-01,1,P,30-<36,175000,3.25,33900,R,318,0,,4,,86.0,5,1,25-34,5071332,0,0
756,2021-07-01,1,P,20-<30,285000,2.875,34600,R,314,0,,4,,205.0,5,1,45-54,5123407,0,0
748,2021-07-01,1,P,44,245000,2.875,93400,R,360,0,,4,,56.0,5,1,55-64,5064871,0,0
717,2021-07-01,1,P,20-<30,255000,3.25,10500,R,360,0,,4,65.641,169.0,5,2,65-74,4132469,0,0
785,2021-09-01,1,P,20-<30,255000,3.25,10500,R,360,0,,4,65.641,169.0,5,2,65-74,4132469,0,0
784,2021-11-01,1,P,20-<30,255000,3.25,10500,R,360,0,,4,65.641,169.0,5,2,65-74,4132469,0,0
744,2021-07-01,1,P,39,285000,3.375,33100,R,360,0,,4,62.081,72.0,5,2,55-64,1038385,0,0
820,2021-07-01,1,P,<20,375000,3.25,77400,R,300,0,,4,74.405,273.0,5,1,45-54,1045524,0,0
792,2021-07-01,1,P,47,585000,2.99,11500,P,360,0,,4,90.0,106.0,2,2,35-44,1035666,0,0
775,2021-07-01,1,P,36,745000,2.625,94800,R,360,0,,4,74.5,142.0,5,1,35-44,4890550,0,0
765,2021-07-01,1,P,47,205000,2.875,93500,R,240,0,,4,57.0,40.0,6,1,35-44,6440736,0,0
760,2021-07-01,1,I,38,115000,4.625,77000,P,360,0,,4,85.0,120.0,6,1,35-44,1534459,0,0
788,2021-07-01,1,P,20-<30,475000,2.5,11500,R,180,0,,4,41.66,370.0,2,1,55-64,1831077,0,0
775,2021-07-01,1,P,40,475000,2.875,94500,P,360,0,,4,74.603,85.0,2,1,25-34,3203338,0,0
756,2021-08-01,1,P,40,475000,2.875,94500,P,360,0,,4,74.603,85.0,2,1,25-34,3203338,0,0
661,2021-07-01,1,P,20-<30,115000,2.75,78700,R,240,0,,4,29.571,55.0,5,2,35-44,3524405,0,0
710,2021-07-01,3,I,45,555000,2.99,94600,R,360,0,,4,55.45,157.0,5,1,45-54,6836647,0,0
775,2021-07-01,1,P,39,515000,2.875,92000,P,360,0,,4,80.0,127.0,2,2,25-34,8134974,0,0
803,2021-07-01,1,P,<20,595000,3.25,11200,P,360,0,,4,59.799,285.0,5,1,25-34,6440368,0,0
712,2021-07-01,1,P,47,385000,2.5,92000,R,360,0,,4,54.929,100.0,5,1,45-54,6442427,0,0
733,2021-07-01,1,P,37,285000,3.125,77400,P,360,0,,4,79.944,85.0,5,2,25-34,6325626,0,0
811,2021-08-01,1,P,43,195000,3.125,32900,R,360,0,,4,70.67,41.0,5,1,45-54,5452782,0,0
760,2021-07-01,1,P,49,445000,2.99,92000,R,360,0,,4,63.989,95.0,5,1,65-74,6367462,0,0
690,2021-10-01,1,P,49,445000,2.99,92000,R,360,0,,4,63.989,95.0,5,1,65-74,6367462,0,0
666,2021-07-01,1,P,38,495000,3.625,92600,R,360,0,,4,64.87,102.0,2,1,45-54,296524,0,0
702,2021-07-01,1,P,20-<30,405000,2.75,93600,R,180,0,,4,80.0,302.0,4,2,45-54,330664,0,0
740,2021-07-01,1,P,30-<36,405000,2.99,10400,R,360,0,,4,77.885,186.0,5,1,25-34,6441708,0,0
811,2021-07-01,1,P,20-<30,175000,3.0,75200,P,360,0,,4,33.333,136.0,5,1,35-44,7725134,0,0
765,2021-07-01,1,P,40,305000,2.25,95600,R,180,0,,4,73.333,82.0,3,1,35-44,7313922,0,0
733,2021-07-01,1,P,30-<36,145000,2.75,32900,R,180,0,,4,37.731,104.0,5,1,65-74,4567495,0,0
683,2021-07-01,1,P,39,105000,2.99,77000,P,360,0,,4,25.974,87.0,6,1,55-64,8157809,0,0
662,2021-07-01,1,S,20-<30,305000,4.25,32900,P,360,0,,4,75.31,248.0,5,2,65-74,8110893,0,0
714,2021-07-01,1,P,42,115000,3.375,77500,P,360,0,,4,52.04,43.0,5,2,55-64,8108519,0,0
683,2021-07-01,1,P,20-<30,175000,3.5,93600,R,360,0,,4,72.996,69.0,6,2,55-64,5426858,0,0
817,2021-07-01,1,P,20-<30,245000,3.125,75000,P,240,0,,4,68.83,110.0,5,2,35-44,8110133,0,0
754,2021-07-01,1,P,46,585000,2.625,91700,P,360,0,,4,95.0,105.0,6,1,25-34,6832602,0,0
721,2021-07-01,1,P,36,195000,2.99,32800,R,360,0,,4,60.0,67.0,6,2,45-54,6338899,0,0
731,2021-07-01,1,P,48,565000,2.94,92600,R,360,0,,4,57.07,184.0,5,1,55-64,2525108,0,0
800,2021-07-01,1,P,49,365000,2.75,95700,R,360,0,,4,58.0,84.0,5,1,45-54,2499246,0,0
757,2021-07-01,1,P,42,705000,3.19,92800,R,360,0,,4,84.99,132.0,2,1,35-44,2384624,0,0
813,2021-07-01,1,I,42,385000,3.37,91300,R,360,0,,4,48.73,40.0,5,1,45-54,2567112,0,0
720,2021-07-01,1,P,30-<36,385000,3.375,90700,R,360,0,,4,71.215,121.0,2,2,65-74,597579,0,0
782,2021-07-01,1,P,49,485000,2.25,95000,R,180,0,,4,28.58,233.0,2,1,55-64,2291363,0,0
758,2021-07-01,1,P,20-<30,225000,2.125,34100,P,180,0,,4,42.85,150.0,6,1,45-54,2508158,0,0
685,2021-07-01,1,P,20-<30,125000,2.99,14800,R,240,0,,4,88.65,115.0,5,1,35-44,2243571,0,0
744,2021-07-01,1,I,20-<30,165000,3.0,10900,P,180,0,,4,70.0,135.0,2,2,35-44,5191248,0,0
766,2021-07-01,1,P,42,245000,2.875,92200,R,360,0,,4,41.638,56.0,5,1,55-64,7476456,0,0
800,2021-07-01,1,P,30-<36,225000,2.697,33500,P,360,0,,4,55.66,77.0,5,1,55-64,4321169,0,0
818,2021-07-01,1,P,48,185000,3.052,34200,P,360,0,,4,25.92,72.0,3,2,65-74,4326836,0,0
724,2021-07-01,1,P,41,145000,3.5,33000,R,360,0,,4,59.6,53.0,5,2,35-44,6468611,0,0
756,2021-07-01,1,P,30-<36,75000,3.25,77300,P,360,0,,4,25.0,20.0,5,1,55-64,4325813,0,0
785,2021-07-01,1,P,45,345000,3.375,91700,R,360,0,,4,49.08,5.0,2,1,45-54,938350,0,0
744,2021-07-01,1,P,43,385000,3.5,78800,P,360,0,,4,95.0,153.0,6,1,35-44,4326192,0,0
733,2021-07-01,1,P,30-<36,445000,3.25,11500,R,360,0,,4,73.47,231.0,5,1,35-44,4694696,0,0
796,2021-07-01,1,P,45,775000,3.125,92600,P,360,0,,4,81.92,132.0,2,1,25-34,4329777,0,0
770,2021-07-01,1,P,20-<30,635000,3.25,94600,R,360,0,,4,85.811,242.0,3,2,35-44,6971538,0,0
751,2021-07-01,1,P,44,395000,2.75,33000,R,240,0,,4,80.0,152.0,6,1,45-54,4788803,0,0
716,2021-07-01,1,P,20-<30,215000,3.25,76000,R,300,0,,4,76.92,83.0,5,2,45-54,828621,0,0
764,2021-07-01,1,S,<20,215000,2.99,75200,P,360,0,,4,79.63,599.0,3,1,25-34,826113,0,0
787,2021-07-01,1,P,<20,175000,2.518,33900,R,180,0,,4,72.91,180.0,5,1,55-64,4326521,0,0
769,2021-07-01,1,P,20-<30,205000,2.612,33900,R,180,0,,4,68.33,165.0,5,2,65-74,4326723,0,0
712,2021-07-01,1,P,40,465000,3.375,92000,R,360,0,,4,75.408,132.0,6,2,55-64,6145159,0,0
788,2021-07-01,1,P,30-<36,135000,2.75,76900,P,360,0,,4,100.0,68.0,5,1,35-44,7079380,0,0
778,2021-08-01,1,P,20-<30,385000,2.75,33700,R,360,0,,4,82.682,126.0,5,2,45-54,983762,0,0
810,2021-07-01,1,P,20-<30,95000,3.99,34400,P,360,0,,4,90.0,37.0,6,1,>74,4750952,0,0
779,2021-07-01,1,P,39,525000,2.375,32500,R,180,0,,4,41.15,195.0,5,1,65-74,5636363,0,0
728,2021-07-01,1,P,37,285000,2.99,92300,R,360,0,,4,87.692,72.0,3,2,55-64,6650219,0,0
723,2021-08-01,1,P,37,285000,2.99,92300,R,360,0,,4,87.692,72.0,3,2,55-64,6650219,0,0
746,2021-07-01,1,P,20-<30,665000,2.625,94500,R,180,0,,4,79.167,323.0,5,2,35-44,1794014,0,0
769,2021-07-01,1,P,38,655000,2.625,91300,R,180,0,,4,25.0,375.0,5,1,45-54,3032766,0,0
798,2021-08-01,1,S,43,315000,2.625,34100,P,360,0,,4,68.0,150.0,5,1,55-64,3039447,0,0
770,2021-07-01,1,P,40,565000,3.25,91300,P,360,0,,4,80.0,158.0,5,1,25-34,5278568,0,0
754,2021-07-01,1,S,20-<30,205000,3.125,32200,P,360,0,,4,59.767,268.0,5,1,35-44,732597,0,0
720,2021-07-01,1,P,41,155000,3.5,75000,R,360,0,,4,38.75,87.0,5,2,55-64,732056,0,0
801,2021-07-01,1,P,43,335000,3.25,76500,P,360,0,,4,80.0,127.0,5,1,65-74,4385655,0,0
791,2021-08-01,1,P,20-<30,425000,2.25,91300,R,360,0,,4,45.213,127.0,5,1,35-44,7343535,0,0
722,2021-07-01,1,P,47,435000,2.3,91700,R,180,0,,4,43.939,183.0,5,2,35-44,7336706,0,0
817,2021-07-01,1,P,<20,275000,3.0,34200,R,360,0,,4,68.049,141.0,5,1,45-54,5310630,0,0
766,2021-07-01,1,P,30-<36,225000,3.0,78700,P,360,0,,4,60.0,67.0,5,2,25-34,5504884,0,0
769,2021-07-01,1,S,<20,495000,3.25,34400,P,360,0,,4,89.998,336.0,5,2,55-64,6232374,0,0
799,2021-08-01,1,P,41,675000,2.875,92700,P,360,0,,4,24.15,389.0,5,1,45-54,7341325,0,0
697,2021-07-01,1,S,40,235000,4.0,33400,P,360,0,,4,87.0,127.0,5,2,45-54,5824004,0,0
794,2021-07-01,1,P,39,325000,2.625,77500,P,180,0,,4,80.0,173.0,5,1,25-34,1520543,0,0
710,2021-08-01,1,P,20-<30,165000,3.0,32800,R,180,0,,4,59.0,81.0,5,2,45-54,2101086,0,0
741,2021-07-01,1,P,20-<30,105000,3.125,32600,R,360,0,,4,52.203,67.0,3,2,55-64,4079101,0,0
755,2021-07-01,1,P,<20,95000,2.99,95500,R,360,0,,4,39.057,45.0,5,1,35-44,1076019,0,0
705,2021-07-01,1,P,30-<36,165000,2.75,34900,R,360,0,,4,75.0,61.0,5,1,65-74,2477403,0,0
758,2021-07-01,1,P,47,165000,3.25,33600,R,360,0,,4,44.693,37.0,5,2,>74,5306373,0,0
626,2021-07-01,2,P,20-<30,165000,3.5,92200,R,360,0,,4,70.0,74.0,6,2,45-54,1029962,0,0
655,2021-07-01,1,P,37,75000,2.99,75600,R,360,0,,4,60.224,16.0,3,2,65-74,1056203,0,0
817,2021-07-01,1,P,43,345000,2.75,91900,R,360,0,,4,65.094,82.0,3,2,55-64,7012752,0,0
816,2021-07-01,1,P,30-<36,215000,2.816,33500,P,240,0,,4,51.807,78.0,5,1,45-54,7340571,0,0
690,2021-07-01,1,P,42,225000,3.5,78600,R,360,1,2022-01-01,4,75.0,54.0,6,2,45-54,6691965,1,1
716,2021-07-01,1,P,42,415000,2.875,75000,R,240,0,,4,89.068,123.0,2,1,35-44,7343383,0,0
782,2021-07-01,1,P,30-<36,485000,2.674,91300,R,240,0,,4,58.727,140.0,2,1,45-54,7344519,0,0
756,2021-07-01,1,S,48,315000,2.99,92300,P,360,0,,4,90.0,153.0,5,1,25-34,6226472,0,0
763,2021-07-01,1,S,39,435000,3.0,33000,P,360,0,,4,68.504,218.0,5,1,45-54,7867436,0,0
751,2021-08-01,1,P,20-<30,165000,2.999,14200,R,360,0,,4,79.71,66.0,5,1,25-34,7341352,0,0
748,2021-08-01,1,P,49,265000,3.099,32800,R,360,0,,4,86.885,75.0,3,1,35-44,7340941,0,0
803,2021-07-01,1,P,20-<30,235000,2.758,90000,R,360,0,,4,24.737,120.0,2,2,35-44,7340769,0,0
760,2021-07-01,1,P,47,415000,2.875,90800,R,360,0,,4,69.0,79.0,6,1,55-64,3037870,0,0
692,2021-07-01,1,P,41,185000,3.25,32700,P,360,0,,4,96.5,36.0,6,2,45-54,588475,0,0
652,2021-08-01,1,P,30-<36,305000,3.5,32900,R,360,0,,4,61.0,133.0,5,2,55-64,7342985,0,0
790,2021-07-01,1,P,30-<36,315000,2.625,76200,R,240,0,,4,56.55,125.0,2,1,45-54,5912887,0,0
762,2021-07-01,1,P,47,515000,2.625,91900,R,360,0,,4,60.0,126.0,6,2,55-64,2014629,0,0
666,2021-07-01,1,P,43,415000,3.5,94500,R,360,0,,4,68.9438,88.0,6,1,45-54,5950008,0,0
691,2021-07-01,1,P,43,195000,2.999,33000,R,360,0,,4,75.0,63.0,3,1,65-74,7267809,0,0
774,2021-07-01,1,P,<20,235000,2.99,78600,P,360,0,,4,54.0,145.0,5,1,45-54,800116,0,0
809,2021-07-01,1,S,47,275000,2.99,32100,P,360,0,,4,71.429,69.0,5,1,65-74,6238422,0,0
772,2021-07-01,1,P,30-<36,245000,2.75,10700,R,240,0,,4,45.37,85.0,6,2,45-54,3971371,0,0
786,2021-07-01,1,P,20-<30,275000,3.0,93500,P,240,0,,4,87.302,176.0,5,1,35-44,4024786,0,0
786,2021-07-01,1,S,44,255000,3.375,95900,P,360,0,,4,75.0,372.0,5,1,55-64,8109238,0,0
812,2021-07-01,1,P,42,285000,3.5,78200,R,360,0,,4,75.0,90.0,5,1,55-64,4022957,0,0
718,2021-07-01,1,P,<20,735000,3.375,92600,R,360,0,,4,77.316,276.0,2,1,35-44,6438107,0,0
817,2021-07-01,1,P,42,315000,3.125,94600,P,360,0,,4,58.333,68.0,5,2,35-44,3984754,0,0
803,2021-07-01,1,S,<20,375000,2.25,34200,P,180,0,,4,78.947,304.0,5,2,45-54,7867430,0,0
791,2021-08-01,1,P,20-<30,615000,2.999,92600,R,360,0,,4,68.289,239.0,5,2,35-44,7342934,0,0
761,2021-07-01,1,P,41,355000,3.25,77300,R,360,0,,4,74.553,257.0,5,1,55-64,562076,0,0
784,2021-07-01,1,P,20-<30,305000,2.625,92600,R,180,0,,4,51.0,200.0,5,2,35-44,3031380,0,0
719,2021-07-01,1,P,20-<30,375000,2.75,34700,R,180,0,,4,66.0,329.0,5,1,65-74,417366,0,0
746,2021-07-01,1,P,20-<30,315000,3.0,94600,R,240,0,,4,52.5,138.0,5,2,45-54,1795004,0,0
775,2021-07-01,1,P,49,305000,2.875,90600,R,240,0,,4,48.413,146.0,2,1,45-54,6681353,0,0
772,2021-07-01,1,P,44,515000,2.875,33300,R,360,0,,4,78.015,65.0,5,1,35-44,5412222,0,0
785,2021-07-01,1,P,45,185000,3.0,33500,P,360,0,,4,66.787,59.0,6,1,65-74,867637,0,0
711,2021-07-01,1,P,43,415000,3.25,95800,R,360,0,,4,83.901,76.0,5,2,35-44,3472937,0,0
732,2021-07-01,1,P,30-<36,275000,3.25,95900,R,360,0,,4,31.919,90.0,5,1,65-74,643575,0,0
811,2021-07-01,1,P,<20,325000,3.0,95000,R,360,0,,4,51.604,203.0,5,2,45-54,165514,0,0
762,2021-07-01,1,P,30-<36,335000,2.999,33900,R,360,0,,4,79.757,129.0,5,1,25-34,7339323,0,0
726,2021-07-01,1,P,45,545000,2.999,95400,P,360,0,,4,51.479,144.0,5,1,45-54,7281134,0,0
784,2021-07-01,1,P,46,475000,2.999,76100,P,360,0,,4,95.0,111.0,2,1,55-64,7341058,0,0
664,2021-07-01,1,P,43,395000,2.875,95700,R,360,0,,4,72.36,95.0,5,1,25-34,2594870,0,0
780,2021-07-01,1,P,<20,545000,2.999,92600,P,360,0,,4,94.9,274.0,5,1,35-44,7342659,0,0
740,2021-07-01,1,P,20-<30,215000,3.375,77800,R,360,0,,4,66.008,153.0,5,1,35-44,7852941,0,0
794,2021-07-01,1,P,30-<36,255000,3.375,33000,R,300,0,,4,71.0,94.0,6,1,55-64,2781631,0,0
761,2021-07-01,1,P,43,335000,3.25,78600,R,360,0,,4,39.645,75.0,5,1,35-44,3854227,0,0
748,2021-09-01,1,P,43,335000,3.25,78600,R,360,0,,4,39.645,75.0,5,1,35-44,3854227,0,0
701,2021-07-01,1,P,43,125000,3.5,77000,R,360,0,,4,46.25,34.0,5,2,65-74,2482067,0,0
804,2021-07-01,1,P,20-<30,105000,3.25,93500,R,360,0,,4,23.0,43.0,5,2,>74,5046441,0,0
707,2021-07-01,1,P,20-<30,215000,2.999,93200,R,360,0,,4,68.58,68.0,6,1,25-34,6048199,0,0
711,2021-08-01,1,P,42,195000,2.875,32000,R,360,0,,4,48.5,79.0,5,1,65-74,674803,0,0
782,2021-07-01,1,P,30-<36,395000,2.75,76900,P,360,0,,4,75.238,172.0,5,1,35-44,4929777,0,0
776,2021-07-01,1,P,20-<30,375000,3.375,76600,R,360,0,,4,95.0,201.0,5,2,25-34,691577,0,0
733,2021-07-01,1,P,30-<36,345000,3.0,79500,P,360,0,,4,77.528,166.0,5,1,45-54,4929844,0,0
727,2021-07-01,1,P,49,325000,2.25,33000,R,240,0,,4,50.0,201.0,5,1,65-74,6444062,0,0
754,2021-07-01,1,P,<20,195000,2.25,95900,R,180,0,,4,36.4,190.0,5,1,35-44,7783214,0,0
791,2021-07-01,1,P,46,465000,2.25,92100,R,120,0,,4,47.693,164.0,5,1,65-74,3413273,0,0
780,2021-07-01,1,P,41,275000,2.25,32800,R,180,0,,4,56.786,145.0,2,2,55-64,8067095,0,0
729,2021-07-01,1,P,42,485000,2.75,94500,R,360,0,,4,48.298,93.0,2,1,45-54,1890492,0,0
802,2021-07-01,1,S,36,455000,3.5,95900,P,360,0,,4,90.0,122.0,5,1,55-64,3411281,0,0
809,2021-07-01,1,P,<20,275000,2.5,95400,R,180,0,,4,37.415,190.0,5,1,35-44,1767307,0,0
795,2021-07-01,1,P,30-<36,175000,3.25,91700,R,360,0,,4,39.0,77.0,6,1,55-64,3054356,0,0
809,2021-07-01,1,P,49,135000,3.25,34200,R,360,0,,4,29.778,46.0,5,1,>74,6222695,0,0
710,2021-07-01,1,P,43,175000,2.99,32500,R,360,0,,4,68.8,51.0,5,1,35-44,2499874,0,0
639,2021-07-01,1,P,43,415000,2.875,11700,R,240,0,,4,72.425,130.0,5,1,35-44,7363784,0,0
777,2021-08-01,1,P,43,415000,2.875,11700,R,240,0,,4,72.425,130.0,5,1,35-44,7363784,0,0
669,2021-07-01,1,P,39,175000,2.99,11500,P,360,0,,4,80.0,53.0,2,2,25-34,3018420,0,0
707,2021-07-01,1,P,44,215000,2.95,78200,R,360,0,,4,97.0,47.0,6,2,25-34,3415187,0,0
781,2021-07-01,1,P,20-<30,225000,2.99,79400,R,360,0,,4,60.08,116.0,5,2,65-74,3414978,0,0
821,2021-07-01,1,P,<20,75000,3.375,95900,P,360,0,,4,15.79,79.0,5,1,55-64,3408398,0,0
761,2021-07-01,1,S,20-<30,295000,3.25,32100,P,360,0,,4,43.284,203.0,5,1,55-64,4743657,0,0
741,2021-07-01,1,S,48,225000,3.25,33300,P,360,0,,4,80.0,98.0,5,2,55-64,3414059,0,0
783,2021-07-01,1,I,20-<30,415000,2.5,95100,R,180,0,,4,25.382,158.0,2,1,>74,6443743,0,0
728,2021-07-01,1,P,<20,185000,3.75,78200,R,360,0,,4,85.814,141.0,5,2,35-44,2145426,0,0
768,2021-07-01,1,P,42,495000,2.5,95000,R,360,0,,4,60.21,89.0,5,1,55-64,2457460,0,0
665,2021-07-01,1,P,36,255000,4.0,32800,P,360,0,,4,90.0,87.0,6,1,55-64,7040532,0,0
719,2021-07-01,1,P,20-<30,365000,3.25,95200,R,360,0,,4,77.78,138.0,3,2,45-54,6065086,0,0
790,2021-08-01,1,P,46,115000,3.25,34600,P,360,0,,4,96.5,21.0,1,2,25-34,3445780,0,0
783,2021-07-01,1,P,39,525000,3.0,11500,R,360,0,,4,36.803,230.0,5,1,35-44,121596,0,0
739,2021-07-01,1,P,30-<36,385000,3.0,33000,R,360,0,,4,94.506,161.0,6,2,45-54,3472226,0,0
795,2021-07-01,1,S,20-<30,185000,3.25,33000,P,360,0,,4,59.677,261.0,5,2,35-44,3701387,0,0
731,2021-07-01,1,P,45,455000,3.375,10500,R,360,0,,4,75.658,135.0,5,1,45-54,1268841,0,0
699,2021-07-01,1,P,38,215000,3.375,11700,R,360,0,,4,53.58,62.0,6,1,45-54,994512,0,0
770,2021-07-01,1,P,20-<30,425000,3.125,95300,R,360,0,,4,74.52,150.0,5,1,25-34,5440224,0,0
718,2021-07-01,1,P,48,195000,3.0,10300,R,360,0,,4,31.756,34.0,5,2,55-64,6219696,0,0
785,2021-07-01,1,P,20-<30,625000,3.25,11700,R,360,0,,4,80.0,266.0,5,1,35-44,2764300,0,0
737,2021-07-01,1,P,30-<36,225000,3.5,92300,R,360,0,,4,74.0,74.0,5,1,55-64,2805616,0,0
653,2021-07-01,1,P,30-<36,235000,3.875,34600,R,360,0,,4,93.0,58.0,5,2,35-44,2115096,0,0
669,2021-07-01,1,P,20-<30,485000,3.75,32200,R,360,0,,4,78.0,261.0,3,2,45-54,2774459,0,0
776,2021-07-01,1,S,30-<36,255000,3.75,32500,R,360,0,,4,70.0,215.0,5,2,45-54,2773478,0,0
687,2021-07-01,1,P,30-<36,355000,3.875,95600,R,360,0,,4,71.0,94.0,3,2,55-64,2779624,0,0
755,2021-07-01,2,P,30-<36,645000,2.875,94100,R,240,0,,4,40.0,187.0,2,1,>74,2772968,0,0
772,2021-07-01,1,P,20-<30,215000,2.875,95700,R,240,0,,4,48.333,115.0,6,1,35-44,1033932,0,0
764,2021-07-01,1,P,30-<36,195000,3.375,32200,R,240,0,,4,67.893,78.0,3,1,55-64,4033255,0,0
655,2021-07-01,1,P,42,65000,3.375,32300,R,360,0,,4,62.286,26.0,5,2,25-34,5293639,0,0
794,2021-07-01,1,P,<20,365000,2.875,75000,R,348,0,,4,74.49,236.0,5,1,25-34,1029676,0,0
742,2021-07-01,1,P,38,785000,3.125,94500,R,360,0,,4,46.14,225.0,5,1,>74,4579087,0,0
735,2021-07-01,1,P,39,475000,3.0,11700,P,360,0,,4,62.092,141.0,5,1,25-34,5616002,0,0
759,2021-07-01,1,P,40,325000,2.75,33400,R,360,0,,4,70.835,119.0,6,1,35-44,5383737,0,0
771,2021-07-01,1,P,<20,265000,3.125,94500,R,300,0,,4,58.933,128.0,5,2,55-64,8053492,0,0
684,2021-07-01,1,P,39,665000,3.25,92800,P,360,0,,4,94.964,152.0,2,1,25-34,4296845,0,0
791,2021-07-01,1,P,20-<30,445000,3.375,91700,R,360,0,,4,80.0,140.0,6,1,25-34,6808981,0,0
794,2021-07-01,1,P,39,355000,3.25,92300,R,360,0,,4,,135.0,5,1,45-54,7747912,0,0
741,2021-07-01,1,P,20-<30,85000,2.375,78700,R,120,0,,4,18.0,85.0,5,2,45-54,799562,0,0
743,2021-07-01,1,I,30-<36,105000,2.5,33600,R,120,0,,4,70.0,666.0,5,1,55-64,2754435,0,0
724,2021-07-01,1,P,20-<30,205000,2.375,92200,R,180,0,,4,52.25,155.0,6,2,45-54,5920520,0,0
693,2021-07-01,1,P,20-<30,365000,2.865,10300,R,180,0,,4,42.941,194.0,5,1,55-64,3324020,0,0
661,2021-07-01,1,P,<20,265000,2.99,95500,R,360,0,,4,57.69,101.0,5,1,35-44,2506100,0,0
718,2021-07-01,1,P,38,65000,3.375,32200,R,204,0,,4,40.62,46.0,3,1,45-54,2355634,0,0
798,2021-07-01,4,I,47,385000,3.5,94500,R,360,0,,4,27.89,71.0,5,2,55-64,2495616,0,0
807,2021-07-01,1,I,30-<36,355000,3.37,94900,R,360,0,,4,53.72,135.0,5,1,35-44,2608537,0,0
688,2021-07-01,1,P,30-<36,525000,2.69,95100,R,360,0,,4,53.33,133.0,5,1,45-54,2415601,0,0
808,2021-07-01,1,P,43,315000,2.25,75100,P,180,0,,4,95.0,128.0,5,1,65-74,2391798,0,0
749,2021-07-01,1,P,44,275000,2.625,92200,R,360,0,,4,73.382,68.0,5,2,65-74,1758637,0,0
770,2021-07-01,1,P,37,515000,2.99,79700,P,360,0,,4,89.565,204.0,5,2,25-34,1338732,0,0
723,2021-07-01,1,P,<20,55000,3.25,12000,P,360,0,,4,97.0,30.0,5,1,25-34,505089,0,0
784,2021-07-01,1,P,<20,175000,2.25,76500,R,180,0,,4,56.452,303.0,5,2,45-54,1043732,0,0
674,2021-07-01,1,P,20-<30,125000,3.625,34200,R,360,1,2021-09-01,4,45.66,85.0,5,1,55-64,7179496,1,1
712,2021-07-01,1,P,47,125000,2.875,78200,P,360,0,,4,53.333,27.0,5,1,25-34,1522298,0,0
721,2021-07-01,1,P,43,165000,2.75,78600,R,300,0,,4,66.1,50.0,3,2,65-74,1038643,0,0
761,2021-07-01,1,P,20-<30,75000,2.99,95500,R,360,0,,4,26.66,27.0,5,1,>74,2244777,0,0
690,2021-07-01,1,P,44,335000,3.25,91000,R,360,0,,4,72.827,70.0,5,2,35-44,765957,0,0
791,2021-07-01,1,P,20-<30,125000,2.75,32100,P,180,0,,4,51.677,91.0,5,1,55-64,6331464,0,0
766,2021-07-01,1,P,38,155000,2.75,32000,R,360,0,,4,56.364,39.0,5,2,45-54,4522639,0,0
724,2021-08-01,1,P,43,455000,3.125,32900,P,360,0,,4,90.0,131.0,5,1,35-44,3138949,0,0
777,2021-07-01,1,P,30-<36,715000,2.99,92600,R,240,0,,4,60.042,213.0,5,2,55-64,6446429,0,0
765,2021-07-01,1,P,43,135000,2.375,14600,R,180,0,,4,57.24,76.0,5,1,45-54,8074317,0,0
796,2021-07-01,1,P,47,475000,2.875,93000,R,360,0,,4,64.24,78.0,6,1,35-44,7766729,0,0
784,2021-07-01,1,P,36,655000,2.875,94000,R,180,0,,4,42.39,191.0,5,2,25-34,4580125,0,0
801,2021-07-01,1,P,47,205000,3.25,78400,P,360,0,,4,96.42,46.0,2,2,65-74,2984482,0,0
728,2021-07-01,1,P,36,695000,3.375,94500,R,360,0,,4,80.81,175.0,2,2,25-34,939522,0,0
