credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
665,2021-01-01,1,P,41,155000,3.5,34700,R,360,0,,3,79.738,31.0,6,1,55-64,3437487,0,0
726,2021-01-01,1,P,20-<30,115000,2.875,93200,R,360,0,,3,52.871,97.0,6,2,25-34,6365423,0,0
751,2021-01-01,1,P,30-<36,595000,2.875,91100,R,360,0,,3,59.9,132.0,5,1,55-64,7444754,0,0
690,2021-02-01,1,P,30-<36,685000,2.875,90800,R,360,0,,3,70.1,145.0,5,1,35-44,2272324,0,0
806,2021-01-01,1,P,<20,315000,2.375,77400,R,180,0,,3,68.95,265.0,2,1,45-54,5871092,0,0
762,2021-01-01,1,P,20-<30,765000,2.5,94100,R,360,0,,3,66.0,201.0,2,2,35-44,6354613,0,0
763,2021-01-01,1,P,30-<36,385000,2.125,92800,R,180,0,,3,55.429,137.0,2,1,55-64,7921815,0,0
803,2021-02-01,1,P,<20,155000,2.375,95800,R,180,0,,3,40.0,127.0,5,1,35-44,3186769,0,0
700,2021-01-01,1,P,40,295000,2.25,33400,R,180,0,,3,75.0,115.0,5,2,45-54,3658696,0,0
796,2021-01-01,1,I,30-<36,365000,3.0,91700,R,360,0,,3,53.285,246.0,2,1,35-44,1408367,0,0
784,2021-01-01,1,P,38,155000,2.875,92500,R,360,0,,3,93.916,41.0,5,2,>74,3820024,0,0
773,2021-01-01,1,P,45,495000,3.0,91300,R,360,0,,3,79.2,82.0,6,1,65-74,3165053,0,0
776,2021-01-01,1,P,30-<36,245000,2.75,77300,R,180,0,,3,54.889,199.0,2,1,45-54,7633341,0,0
816,2021-01-01,1,P,<20,85000,2.99,32100,R,360,0,,3,39.0,42.0,5,2,35-44,3018058,0,0
785,2021-01-01,1,P,30-<36,365000,2.625,78700,P,360,0,,3,90.0,95.0,6,1,25-34,405494,0,0
751,2021-01-01,1,P,30-<36,675000,2.75,11200,R,360,0,,3,68.0,311.0,5,1,35-44,3026705,0,0
779,2021-02-01,1,P,38,365000,2.5,78200,P,360,0,,3,95.0,151.0,6,1,35-44,6362867,0,0
806,2021-01-01,1,P,47,435000,2.75,11700,R,360,0,,3,88.94,82.0,5,2,25-34,2245720,0,0
765,2021-01-01,1,P,42,305000,2.5,75000,R,240,0,,3,70.243,115.0,5,1,35-44,7472883,0,0
817,2021-01-01,1,P,40,255000,2.99,32700,R,360,0,,3,82.258,89.0,6,1,35-44,5173200,0,0
776,2021-01-01,1,P,20-<30,505000,2.375,92100,R,180,0,,3,42.55,367.0,5,1,45-54,482245,0,0
810,2021-01-01,1,P,37,765000,2.5,94500,P,360,0,,3,71.36,143.0,2,1,25-34,4640438,0,0
711,2021-01-01,1,P,48,535000,2.75,94500,R,360,0,,3,53.053,269.0,2,1,35-44,7469474,0,0
706,2021-01-01,1,P,44,675000,2.75,91300,R,360,0,,3,19.46,204.0,5,1,>74,193300,0,0
697,2021-01-01,1,P,41,405000,2.99,91300,R,360,0,,3,97.0,126.0,6,1,25-34,3193793,0,0
675,2021-01-01,1,P,42,105000,2.625,78500,R,180,0,,3,50.0,61.0,6,1,55-64,2757965,0,0
795,2021-01-01,1,P,36,585000,2.99,94500,R,360,0,,3,72.75,164.0,2,1,25-34,2386792,0,0
788,2021-01-01,1,P,30-<36,365000,3.0,95600,P,360,0,,3,95.0,84.0,5,2,35-44,1222517,0,0
687,2021-01-01,1,P,30-<36,245000,2.99,76200,R,360,0,,3,65.89,64.0,5,1,35-44,2585540,0,0
753,2021-01-01,1,P,20-<30,375000,2.875,91500,R,360,0,,3,61.667,128.0,5,1,55-64,3186787,0,0
700,2021-01-01,1,P,36,335000,3.125,32700,P,360,0,,3,95.0,137.0,6,1,25-34,279834,0,0
706,2021-01-01,1,P,20-<30,685000,3.375,90000,R,360,0,,3,78.731,226.0,5,2,35-44,6721024,0,0
733,2021-01-01,1,P,40,615000,2.99,94500,P,360,0,,3,69.0,128.0,5,1,45-54,2263345,0,0
797,2021-01-01,1,P,47,145000,2.375,91700,R,180,0,,3,33.134,78.0,6,1,55-64,1912781,0,0
724,2021-01-01,1,P,20-<30,365000,2.99,96000,P,360,0,,3,57.0,153.0,1,1,65-74,419439,0,0
797,2021-01-01,1,P,43,355000,2.875,94500,R,360,0,,3,65.138,62.0,3,2,35-44,7430486,0,0
730,2021-04-01,1,P,43,355000,2.875,94500,R,360,0,,3,65.138,62.0,3,2,35-44,7430486,0,0
704,2021-06-01,1,P,43,355000,2.875,94500,R,360,0,,3,65.138,62.0,3,2,35-44,7430486,0,0
753,2021-01-01,1,I,20-<30,205000,3.0,75000,R,360,0,,3,65.811,156.0,2,2,35-44,165833,0,0
738,2021-01-01,1,P,41,345000,2.5,91700,R,180,0,,3,52.67,252.0,2,2,55-64,3465134,0,0
663,2021-01-01,1,P,39,255000,2.75,12500,R,180,0,,3,73.96,152.0,5,1,45-54,2422781,0,0
773,2021-01-01,1,P,30-<36,485000,2.25,94600,R,180,0,,3,17.53,360.0,5,1,45-54,4707502,0,0
751,2021-01-01,1,P,30-<36,275000,3.25,90600,R,360,0,,3,54.4,59.0,6,2,25-34,6171908,0,0
734,2021-01-01,1,P,30-<36,165000,3.625,75200,R,360,0,,3,84.05,100.0,6,1,25-34,3435516,0,0
809,2021-01-01,1,P,44,315000,2.5,77400,P,360,0,,3,95.0,145.0,6,2,25-34,7640045,0,0
672,2021-01-01,1,P,42,175000,2.75,32900,P,360,0,,3,97.0,43.0,5,1,45-54,6379592,0,0
804,2021-01-01,1,P,30-<36,765000,3.0,91300,P,360,0,,3,90.0,208.0,2,2,35-44,6855429,0,0
784,2021-01-01,1,P,20-<30,485000,2.875,91100,R,360,0,,3,48.049,184.0,5,2,65-74,7933386,0,0
760,2021-05-01,1,P,20-<30,485000,2.875,91100,R,360,0,,3,48.049,184.0,5,2,65-74,7933386,0,0
782,2021-01-01,1,P,47,405000,2.75,91700,R,360,0,,3,58.934,62.0,2,2,45-54,7151886,0,0
816,2021-01-01,1,P,49,425000,2.5,93000,P,360,0,,3,96.5,83.0,6,2,25-34,6125552,0,0
787,2021-01-01,1,P,20-<30,365000,2.75,92000,R,240,0,,3,50.398,201.0,5,1,35-44,5449745,0,0
800,2021-01-01,1,P,44,705000,3.0,95400,R,360,0,,3,70.495,146.0,5,1,65-74,3188693,0,0
789,2021-01-01,1,P,<20,395000,2.5,92800,R,360,0,,3,49.99,233.0,6,2,45-54,7757407,0,0
794,2021-01-01,1,P,47,765000,3.0,92800,R,360,0,,3,70.58,225.0,5,1,45-54,5809636,0,0
774,2021-01-01,1,P,<20,535000,2.5,95800,R,360,0,,3,44.75,490.0,5,1,55-64,7872406,0,0
743,2021-01-01,1,P,41,585000,2.625,92600,R,360,0,,3,74.56,104.0,5,1,45-54,8046451,0,0
770,2021-01-01,1,P,39,675000,3.0,91300,R,360,0,,3,80.0,248.0,5,1,35-44,5372268,0,0
714,2021-05-01,1,P,39,675000,3.0,91300,R,360,0,,3,80.0,248.0,5,1,35-44,5372268,0,0
741,2021-01-01,1,P,<20,295000,2.5,78200,P,360,0,,3,100.0,161.0,6,1,35-44,373308,0,0
772,2021-01-01,1,P,<20,225000,2.75,78200,P,360,0,,3,80.0,170.0,5,1,45-54,6127347,0,0
755,2021-05-01,1,P,<20,225000,2.75,78200,P,360,0,,3,80.0,170.0,5,1,45-54,6127347,0,0
816,2021-01-01,1,P,43,435000,3.125,91300,R,360,0,,3,36.183,90.0,5,2,>74,5576043,0,0
782,2021-01-01,1,P,37,305000,2.75,78700,R,360,0,,3,70.0,107.0,5,1,35-44,7635719,0,0
759,2021-01-01,1,P,40,345000,2.5,90000,R,360,0,,3,34.9,88.0,2,2,65-74,7618489,0,0
688,2021-01-01,1,P,39,185000,2.625,92500,R,360,0,,3,41.0,50.0,5,1,35-44,2785269,0,0
736,2021-01-01,1,P,41,445000,2.5,90600,R,360,1,2022-03-01,3,74.46,74.0,5,2,25-34,7764218,0,0
712,2021-01-01,1,P,40,315000,2.625,92800,R,360,0,,3,74.707,61.0,6,2,25-34,3164169,0,0
820,2021-01-01,1,P,36,325000,3.25,93000,R,360,0,,3,62.381,84.0,2,1,35-44,5729260,0,0
716,2021-01-01,1,P,47,635000,3.0,91400,P,360,0,,3,90.0,105.0,5,2,35-44,7169780,0,0
784,2021-01-01,1,P,20-<30,615000,2.99,92800,R,360,0,,3,88.22,224.0,6,1,35-44,2525255,0,0
801,2021-01-01,1,P,20-<30,425000,2.375,78000,R,180,0,,3,49.0,250.0,5,1,35-44,2444555,0,0
787,2021-01-01,1,P,38,165000,3.125,78600,P,360,0,,3,88.0,32.0,5,2,65-74,834540,0,0
716,2021-01-01,1,P,<20,305000,3.125,94600,R,360,0,,3,41.793,270.0,2,2,45-54,7264917,0,0
722,2021-01-01,1,P,20-<30,305000,2.75,95300,P,360,0,,3,80.0,135.0,6,2,25-34,7730752,0,0
763,2021-01-01,1,P,30-<36,155000,3.0,78200,R,360,0,,3,83.333,84.0,5,1,25-34,3304026,0,0
782,2021-05-01,1,P,30-<36,155000,3.0,78200,R,360,0,,3,83.333,84.0,5,1,25-34,3304026,0,0
631,2021-05-01,1,P,30-<36,155000,3.0,78200,R,360,0,,3,83.333,84.0,5,1,25-34,3304026,0,0
780,2021-01-01,1,P,20-<30,415000,2.99,95800,R,360,0,,3,70.16,264.0,5,2,55-64,2505503,0,0
800,2021-01-01,1,P,44,735000,3.0,95100,R,360,0,,3,77.614,174.0,5,1,25-34,3971738,0,0
790,2021-01-01,1,P,47,325000,2.25,12500,R,360,0,,3,94.744,104.0,5,2,25-34,7537630,0,0
809,2021-01-01,1,P,<20,135000,2.25,75000,P,180,0,,3,43.186,110.0,5,1,35-44,2002302,0,0
737,2021-02-01,1,P,37,405000,2.75,92100,R,360,0,,3,69.085,83.0,5,1,55-64,5182094,0,0
789,2021-02-01,1,P,30-<36,455000,2.75,91000,R,360,0,,3,47.863,110.0,2,1,45-54,5446080,0,0
803,2021-02-01,1,P,30-<36,295000,2.625,95600,R,180,0,,3,77.0,94.0,5,2,45-54,58488,0,0
756,2021-01-01,1,P,20-<30,345000,3.0,76100,R,360,0,,3,86.84,120.0,5,2,35-44,5950668,0,0
744,2021-01-01,1,P,47,295000,3.0,91300,R,360,0,,3,34.606,65.0,5,1,65-74,3958848,0,0
691,2021-01-01,1,P,43,325000,3.125,78600,R,360,0,,3,52.279,118.0,6,1,55-64,3600108,0,0
714,2021-01-01,1,P,37,295000,3.125,34700,P,360,0,,3,95.0,68.0,3,1,45-54,278400,0,0
798,2021-01-01,1,P,<20,385000,2.5,95700,R,360,0,,3,,190.0,6,1,45-54,2823459,0,0
718,2021-01-01,1,P,<20,445000,2.875,94900,R,360,0,,3,47.16,216.0,5,1,35-44,2084379,0,0
787,2021-01-01,1,P,46,385000,2.99,96000,R,360,0,,3,70.685,35.0,5,1,65-74,5450874,0,0
803,2021-01-01,1,P,20-<30,285000,3.375,94500,R,360,0,,3,79.284,99.0,5,2,35-44,4027558,0,0
724,2021-02-01,1,P,20-<30,285000,3.375,94500,R,360,0,,3,79.284,99.0,5,2,35-44,4027558,0,0
799,2021-01-01,1,P,<20,325000,3.125,94900,R,360,0,,3,58.685,135.0,5,2,35-44,4125865,0,0
788,2021-01-01,1,P,<20,215000,2.875,94100,R,360,0,,3,21.5,75.0,6,2,65-74,2424671,0,0
774,2021-01-01,1,P,49,285000,2.625,95600,P,360,0,,3,35.897,65.0,6,1,65-74,6288800,0,0
798,2021-01-01,1,P,45,225000,2.75,92300,P,360,0,,3,80.0,36.0,2,1,65-74,3470256,0,0
795,2021-01-01,1,P,47,365000,3.5,94500,R,360,0,,3,49.31,105.0,5,2,35-44,5814980,0,0
812,2021-01-01,1,P,<20,335000,2.375,76100,R,180,0,,3,51.98,278.0,5,2,45-54,4663784,0,0
721,2021-01-01,1,P,30-<36,75000,2.875,76500,R,120,0,,3,26.25,156.0,5,1,45-54,7633293,0,0
775,2021-01-01,1,P,20-<30,155000,2.875,77300,R,180,0,,3,67.191,103.0,5,2,35-44,7852912,0,0
815,2021-01-01,1,P,44,155000,2.875,33900,R,180,0,,3,48.38,54.0,5,1,35-44,2586445,0,0
793,2021-01-01,1,P,20-<30,605000,3.125,95400,R,360,0,,3,73.463,216.0,5,1,55-64,2009235,0,0
767,2021-01-01,1,P,37,485000,2.75,32900,P,360,0,,3,80.0,235.0,5,1,35-44,7809348,0,0
787,2021-01-01,1,P,<20,125000,2.875,95300,R,240,0,,3,36.857,79.0,5,1,45-54,6271382,0,0
772,2021-01-01,1,P,48,365000,2.75,10900,P,360,0,,3,78.26,102.0,5,1,45-54,2277949,0,0
788,2021-01-01,1,P,30-<36,325000,1.99,90600,R,180,0,,3,40.0,128.0,2,1,45-54,6596023,0,0
774,2021-01-01,1,P,38,695000,2.5,92100,R,360,0,,3,18.34,220.0,5,1,>74,4584525,0,0
741,2021-01-01,1,P,42,505000,2.875,90700,R,360,0,,3,63.879,134.0,2,1,25-34,2053337,0,0
801,2021-01-01,1,P,46,225000,2.25,92200,R,180,0,,3,84.758,120.0,5,1,35-44,5493917,0,0
798,2021-01-01,1,P,30-<36,185000,2.25,93500,R,180,0,,3,54.0,80.0,6,1,35-44,2755609,0,0
780,2021-01-01,1,P,41,225000,3.5,32700,R,360,0,,3,74.554,84.0,5,2,35-44,567751,0,0
746,2021-01-01,1,P,20-<30,325000,2.5,95800,R,360,0,,3,73.111,109.0,3,2,25-34,6401972,0,0
772,2021-01-01,1,P,20-<30,325000,2.5,95800,R,360,0,,3,73.111,109.0,3,2,25-34,6401972,0,0
774,2021-01-01,1,P,36,245000,2.99,77400,P,360,0,,3,50.0,82.0,5,1,65-74,7620689,0,0
745,2021-01-01,1,I,30-<36,205000,3.125,75400,P,360,0,,3,73.631,202.0,5,2,45-54,732107,0,0
748,2021-01-01,1,P,30-<36,145000,3.625,32000,R,360,0,,3,80.0,41.0,5,1,55-64,2056967,0,0
681,2021-01-01,1,P,36,225000,3.5,95600,P,360,0,,3,54.62,50.0,5,2,55-64,8044642,0,0
725,2021-01-01,1,P,47,435000,3.0,95700,R,360,0,,3,59.972,89.0,6,1,55-64,8053026,0,0
757,2021-01-01,1,P,20-<30,345000,2.625,96000,P,360,0,,3,80.0,117.0,5,1,25-34,4837583,0,0
750,2021-01-01,1,P,36,145000,2.25,77400,R,180,0,,3,54.902,87.0,5,1,45-54,6217193,0,0
794,2021-01-01,1,P,39,715000,2.625,94500,R,360,0,,3,57.0,254.0,2,2,35-44,3017054,0,0
715,2021-01-01,1,P,40,355000,2.99,94500,R,360,0,,3,78.0,59.0,6,2,25-34,2162309,0,0
769,2021-04-01,1,P,40,355000,2.99,94500,R,360,0,,3,78.0,59.0,6,2,25-34,2162309,0,0
710,2021-01-01,1,P,30-<36,735000,3.0,94100,R,360,0,,3,73.373,323.0,2,1,35-44,1790501,0,0
797,2021-01-01,1,P,30-<36,445000,2.5,94000,R,180,0,,3,45.366,152.0,5,2,45-54,3943339,0,0
800,2021-01-01,1,P,<20,435000,2.875,92100,R,360,0,,3,54.087,187.0,5,2,35-44,5410886,0,0
756,2021-01-01,1,P,30-<36,565000,3.0,92800,R,360,0,,3,76.849,147.0,2,2,35-44,5378693,0,0
737,2021-01-01,1,P,45,225000,2.75,33900,P,360,0,,3,94.97,45.0,5,2,45-54,744076,0,0
799,2021-01-01,1,P,<20,475000,2.625,77000,R,360,0,,3,55.729,213.0,5,1,35-44,5775124,0,0
763,2021-01-01,1,P,30-<36,185000,2.875,94500,R,180,0,,3,33.0,88.0,2,1,>74,2969882,0,0
772,2021-01-01,1,P,42,235000,2.625,78100,P,360,0,,3,100.0,50.0,6,2,25-34,3197899,0,0
794,2021-01-01,1,P,20-<30,105000,2.25,34900,P,180,0,,3,33.949,90.0,5,2,55-64,8159961,0,0
794,2021-01-01,1,P,30-<36,175000,3.125,14500,R,360,0,,3,43.75,80.0,5,1,>74,5195231,0,0
811,2021-01-01,1,P,30-<36,275000,2.5,32900,R,180,0,,3,68.0,130.0,5,2,45-54,2987631,0,0
799,2021-01-01,1,P,38,385000,2.5,94500,R,360,0,,3,48.154,171.0,2,1,35-44,6771873,0,0
785,2021-01-01,1,P,30-<36,225000,2.375,77000,P,180,0,,3,80.0,80.0,5,2,25-34,1614482,0,0
720,2021-01-01,1,P,43,175000,2.5,77000,R,180,0,,3,78.0,123.0,3,1,55-64,2787607,0,0
805,2021-01-01,1,P,<20,125000,2.125,78400,P,180,0,,3,30.37,190.0,5,2,45-54,2519523,0,0
707,2021-01-01,1,P,30-<36,185000,3.0,33700,R,360,0,,3,54.512,77.0,5,1,>74,3931443,0,0
786,2021-03-01,1,P,30-<36,185000,3.0,33700,R,360,0,,3,54.512,77.0,5,1,>74,3931443,0,0
690,2021-01-01,1,P,30-<36,145000,3.0,95800,R,360,0,,3,42.735,103.0,5,1,35-44,3825873,0,0
754,2021-01-01,1,P,44,125000,2.5,77000,R,180,0,,3,75.179,65.0,5,1,25-34,5201084,0,0
753,2021-01-01,1,P,30-<36,175000,2.75,32200,R,120,0,,3,60.07,94.0,2,1,35-44,6931974,0,0
779,2021-01-01,1,P,20-<30,245000,3.125,33900,R,360,0,,3,69.999,139.0,3,1,35-44,7422638,0,0
787,2021-01-01,1,P,20-<30,105000,2.875,32900,R,240,0,,3,85.0,42.0,6,1,55-64,2969885,0,0
813,2021-01-01,1,P,46,135000,2.5,34700,R,180,0,,3,59.471,53.0,5,1,35-44,6762009,0,0
728,2021-01-01,1,P,20-<30,295000,2.375,92300,R,360,0,,3,79.66,96.0,5,1,35-44,2526824,0,0
700,2021-01-01,1,P,20-<30,445000,2.5,92000,R,240,0,,3,56.08,144.0,5,1,25-34,2166708,0,0
788,2021-01-01,1,P,44,445000,2.75,75000,R,360,0,,3,88.96,101.0,5,1,25-34,5552841,0,0
731,2021-01-01,1,P,41,195000,2.625,34200,R,180,0,,3,68.214,62.0,5,1,65-74,6231095,0,0
763,2021-01-01,1,P,47,395000,2.75,11700,R,180,0,,3,78.455,130.0,5,1,25-34,119172,0,0
680,2021-01-01,1,P,30-<36,225000,1.99,32800,R,180,0,,3,64.42,67.0,6,2,45-54,2374344,0,0
691,2021-01-01,1,P,49,375000,2.99,11700,R,360,0,,3,91.07,108.0,6,2,35-44,2356540,0,0
768,2021-05-01,1,P,49,375000,2.99,11700,R,360,0,,3,91.07,108.0,6,2,35-44,2356540,0,0
743,2021-01-01,1,P,49,155000,2.75,34900,R,360,0,,3,66.809,67.0,5,1,35-44,3170091,0,0
772,2021-01-01,1,P,30-<36,735000,2.69,92600,R,360,0,,3,63.84,175.0,5,2,35-44,2259754,0,0
803,2021-01-01,1,P,49,435000,2.875,92700,R,360,0,,3,62.714,72.0,6,1,<25,6421279,0,0
702,2021-01-01,1,P,30-<36,275000,2.99,10600,R,360,0,,3,77.0,77.0,3,2,65-74,2289087,0,0
722,2021-01-01,1,P,20-<30,205000,2.875,93200,R,180,0,,3,80.0,94.0,5,1,45-54,1042622,0,0
795,2021-01-01,1,P,45,215000,2.75,33100,R,180,0,,3,60.286,79.0,6,1,35-44,3401519,0,0
801,2021-01-01,1,P,38,455000,2.25,92700,R,180,0,,3,21.5677,133.0,5,2,65-74,5474366,0,0
814,2021-01-01,1,P,20-<30,315000,2.375,90500,R,180,0,,3,42.0,145.0,5,1,35-44,2760380,0,0
753,2021-01-01,1,P,30-<36,235000,2.875,76000,R,180,0,,3,66.062,170.0,5,1,45-54,1076088,0,0
804,2021-01-01,1,P,46,405000,2.625,92100,R,360,0,,3,68.65,57.0,2,1,25-34,2502564,0,0
813,2021-01-01,1,P,43,425000,2.625,91300,R,360,0,,3,65.231,69.0,6,1,35-44,770110,0,0
802,2021-02-01,1,P,43,425000,2.625,91300,R,360,0,,3,65.231,69.0,6,1,35-44,770110,0,0
729,2021-01-01,1,P,20-<30,295000,2.625,78700,R,180,0,,3,68.545,338.0,5,1,35-44,5482041,0,0
699,2021-01-01,1,P,40,265000,2.75,77300,R,360,0,,3,77.391,132.0,5,1,35-44,1435602,0,0
786,2021-01-01,1,P,20-<30,765000,3.0,94000,P,360,0,,3,80.0,204.0,2,1,25-34,3029573,0,0
758,2021-01-01,1,P,20-<30,225000,2.375,79100,R,180,0,,3,79.841,269.0,6,1,45-54,7716113,0,0
760,2021-01-01,1,P,30-<36,635000,2.999,91700,R,360,0,,3,68.87,186.0,6,1,35-44,5993560,0,0
756,2021-01-01,1,P,38,395000,2.5,94500,R,360,0,,3,48.22,247.0,5,1,45-54,7793925,0,0
643,2021-01-01,1,P,20-<30,95000,3.5,78600,R,360,0,,3,34.16,73.0,5,1,55-64,2557210,0,0
802,2021-01-01,1,P,43,235000,2.25,95600,R,180,0,,3,47.755,70.0,2,1,45-54,7564157,0,0
788,2021-01-01,1,P,20-<30,125000,2.5,10300,R,180,0,,3,21.949,162.0,5,1,45-54,293790,0,0
798,2021-01-01,1,P,<20,375000,2.5,92800,R,180,0,,3,47.19,500.0,3,1,45-54,4596663,0,0
776,2021-01-01,1,P,20-<30,355000,2.75,92800,R,180,0,,3,62.5,171.0,5,1,55-64,8051617,0,0
799,2021-01-01,1,P,<20,295000,2.375,93000,R,180,0,,3,16.03,215.0,5,1,45-54,7307514,0,0
804,2021-01-01,1,P,45,175000,2.75,75000,R,180,0,,3,46.0,70.0,2,1,35-44,2373434,0,0
656,2021-01-01,1,P,48,355000,2.875,90800,P,360,0,,3,58.333,88.0,5,2,55-64,5427821,0,0
708,2021-02-01,1,P,46,405000,2.75,33400,R,360,0,,3,73.95,115.0,6,1,55-64,2572029,0,0
758,2021-01-01,1,P,40,425000,2.875,92000,R,360,0,,3,71.5,133.0,5,1,45-54,3294769,0,0
814,2021-01-01,1,P,40,425000,2.875,92000,R,360,0,,3,71.5,133.0,5,1,45-54,3294769,0,0
711,2021-02-01,1,P,20-<30,395000,2.999,95300,R,360,0,,3,65.5,155.0,5,2,35-44,7550140,0,0
788,2021-01-01,1,P,30-<36,575000,2.25,94100,R,360,0,,3,23.07,360.0,5,2,35-44,4665667,0,0
803,2021-01-01,1,P,20-<30,765000,2.875,90600,R,360,0,,3,79.47,248.0,6,2,25-34,2574030,0,0
800,2021-01-01,1,S,30-<36,125000,2.75,34200,P,360,0,,3,75.0,156.0,5,1,55-64,5302407,0,0
805,2021-05-01,1,S,30-<36,125000,2.75,34200,P,360,0,,3,75.0,156.0,5,1,55-64,5302407,0,0
780,2021-02-01,1,P,42,185000,2.875,33000,R,360,0,,3,55.304,57.0,5,1,45-54,3377062,0,0
776,2021-02-01,1,P,42,185000,2.875,33000,R,360,0,,3,55.304,57.0,5,1,45-54,3377062,0,0
745,2021-01-01,1,P,39,185000,2.99,76500,R,360,0,,3,57.0,68.0,5,1,55-64,2439451,0,0
785,2021-01-01,1,P,20-<30,115000,2.25,92200,R,180,0,,3,42.321,81.0,6,2,35-44,6361707,0,0
698,2021-02-01,1,P,20-<30,115000,2.25,92200,R,180,0,,3,42.321,81.0,6,2,35-44,6361707,0,0
813,2021-01-01,1,P,30-<36,225000,2.25,95400,R,180,0,,3,28.506,81.0,5,2,55-64,3769902,0,0
752,2021-01-01,1,P,20-<30,555000,3.125,93900,R,360,0,,3,88.57,158.0,6,1,25-34,2167058,0,0
764,2021-01-01,1,P,30-<36,765000,3.125,95100,P,360,0,,3,85.0,178.0,2,1,25-34,1404095,0,0
675,2021-01-01,1,P,40,285000,3.375,92300,R,360,0,,3,80.0,56.0,6,1,25-34,8064613,0,0
743,2021-01-01,1,P,40,285000,3.375,92300,R,360,0,,3,80.0,56.0,6,1,25-34,8064613,0,0
807,2021-02-01,1,P,20-<30,205000,3.0,34400,R,360,0,,3,51.11,130.0,5,1,35-44,1838332,0,0
740,2021-01-01,1,P,39,405000,2.875,93200,P,360,0,,3,95.0,75.0,5,1,35-44,331742,0,0
679,2021-01-01,1,P,46,555000,2.75,94500,R,360,0,,3,77.606,99.0,2,1,35-44,5573384,0,0
790,2021-01-01,1,P,37,605000,2.875,93900,R,360,0,,3,86.643,172.0,5,1,45-54,1106173,0,0
784,2021-02-01,1,P,30-<36,285000,2.5,33900,P,360,0,,3,96.5,60.0,3,1,55-64,7506171,0,0
728,2021-01-01,1,P,20-<30,255000,3.0,95200,R,360,0,,3,61.916,74.0,5,1,35-44,6252415,0,0
742,2021-05-01,1,P,20-<30,255000,3.0,95200,R,360,0,,3,61.916,74.0,5,1,35-44,6252415,0,0
743,2021-01-01,1,P,<20,705000,3.0,94000,R,360,0,,3,45.44,290.0,5,1,45-54,4644212,0,0
758,2021-01-01,1,P,20-<30,485000,2.625,92700,R,360,0,,3,75.0,140.0,5,1,35-44,7589421,0,0
770,2021-01-01,1,P,49,335000,2.629,91700,P,360,0,,3,48.26,120.0,2,2,25-34,7234431,0,0
808,2021-01-01,1,P,30-<36,255000,2.875,95000,R,300,0,,3,44.348,200.0,2,1,45-54,562480,0,0
801,2021-01-01,1,P,37,735000,2.75,94500,R,360,0,,3,73.6,182.0,5,2,35-44,2444080,0,0
681,2021-01-01,1,P,30-<36,425000,3.375,95800,R,360,0,,3,75.0,165.0,5,2,25-34,2252086,0,0
786,2021-01-01,1,P,20-<30,385000,2.375,78600,R,360,0,,3,60.0,176.0,2,1,35-44,7009615,0,0
762,2021-01-01,1,P,49,765000,2.625,90600,P,360,0,,3,96.5,144.0,6,1,25-34,7515400,0,0
799,2021-01-01,1,P,44,345000,2.75,33400,P,360,0,,3,95.0,66.0,6,1,35-44,8033995,0,0
802,2021-01-01,1,P,20-<30,325000,2.999,91300,R,360,0,,3,57.658,121.0,6,1,35-44,7338199,0,0
808,2021-04-01,1,P,20-<30,325000,2.999,91300,R,360,0,,3,57.658,121.0,6,1,35-44,7338199,0,0
811,2021-01-01,1,P,42,455000,2.875,34200,P,360,0,,3,97.0,90.0,3,2,45-54,2496396,0,0
725,2021-01-01,1,P,39,495000,2.875,33000,P,360,0,,3,90.783,92.0,5,1,25-34,6232776,0,0
799,2021-01-01,1,P,40,465000,2.875,78700,R,360,0,,3,55.0,147.0,6,1,55-64,2162704,0,0
778,2021-01-01,1,P,36,285000,2.875,76000,R,360,0,,3,87.692,87.0,6,2,35-44,7322765,0,0
772,2021-01-01,1,P,45,765000,2.875,91700,R,360,0,,3,60.0,116.0,2,1,35-44,7332254,0,0
714,2021-05-01,1,P,45,765000,2.875,91700,R,360,0,,3,60.0,116.0,2,1,35-44,7332254,0,0
718,2021-01-01,1,P,43,575000,3.125,94500,R,360,0,,3,72.0,170.0,6,2,35-44,3190959,0,0
736,2021-01-01,1,P,39,505000,3.125,91000,R,360,0,,3,78.15,99.0,5,1,35-44,2300386,0,0
797,2021-01-01,1,P,44,245000,2.875,92600,R,360,0,,3,38.125,61.0,2,1,65-74,4811123,0,0
762,2021-01-01,1,P,<20,365000,2.875,90600,R,360,0,,3,55.923,226.0,6,1,45-54,7204183,0,0
790,2021-01-01,1,P,45,175000,3.25,34600,R,360,0,,3,78.0,44.0,5,1,65-74,2936434,0,0
815,2021-01-01,1,P,41,115000,2.5,77000,R,180,0,,3,72.27,67.0,6,2,35-44,4044655,0,0
717,2021-01-01,1,P,44,125000,2.375,33000,R,180,0,,3,21.0,68.0,5,1,>74,3050062,0,0
804,2021-01-01,1,P,20-<30,365000,2.25,90200,R,180,0,,3,50.617,197.0,2,1,55-64,5395954,0,0
795,2021-01-01,1,P,20-<30,645000,2.25,92000,R,180,0,,3,26.75,292.0,5,1,45-54,7482902,0,0
