credit_score,first_payment_date,total_units,occupancy_type,debt_to_income_ratio,loan_amount,interest_rate,postal_code,loan_purpose,loan_term,defaulted,default_month,six_month_interval_label,loan_to_value_ratio,income,applicant_race,applicant_sex,applicant_age,hmda_index,defaulted_in_six_months,defaulted_in_one_year
792,2020-08-01,1,P,<20,375000,3.25,95600,P,360,0,,2,90.0,364.0,5,1,25-34,3686660,0,0
667,2020-08-01,1,P,42,145000,2.875,75000,R,180,0,,2,51.034,50.0,3,2,35-44,5103638,0,0
773,2020-10-01,1,P,42,145000,2.875,75000,R,180,0,,2,51.034,50.0,3,2,35-44,5103638,0,0
749,2020-08-01,1,P,<20,235000,3.25,92800,R,360,0,,2,40.0,211.0,5,1,35-44,6017814,0,0
811,2020-08-01,1,P,<20,95000,3.0,14500,R,180,0,,2,38.0,99.0,5,2,35-44,3075182,0,0
780,2020-07-01,1,S,30-<36,255000,3.249,34100,R,240,0,,2,72.86,108.0,5,1,65-74,6199522,0,0
716,2020-08-01,1,P,46,215000,3.75,92000,P,360,0,,2,53.165,55.0,5,2,55-64,4344416,0,0
819,2020-08-01,1,P,30-<36,145000,2.75,79900,R,240,0,,2,67.185,57.0,6,1,35-44,7344492,0,0
762,2020-07-01,1,S,30-<36,385000,2.99,33900,P,360,0,,2,90.0,184.0,5,1,55-64,3965253,0,0
789,2020-08-01,1,P,30-<36,355000,2.75,32700,P,180,0,,2,78.022,111.0,5,1,45-54,1873234,0,0
801,2020-08-01,1,P,30-<36,385000,3.25,95800,R,240,0,,2,65.925,105.0,5,1,55-64,1145528,0,0
724,2020-07-01,1,P,36,305000,3.25,77400,R,240,0,,2,67.778,131.0,2,1,35-44,1142810,0,0
772,2020-07-01,1,P,20-<30,705000,3.875,92600,R,360,0,,2,91.217,184.0,5,1,35-44,6643109,0,0
723,2020-07-01,1,P,48,415000,3.875,11700,P,360,0,,2,94.318,112.0,2,2,25-34,2656736,0,0
760,2020-07-01,1,P,44,155000,3.75,79900,R,360,0,,2,79.487,100.0,6,1,45-54,6606429,0,0
756,2020-08-01,1,P,42,555000,3.625,91300,R,360,0,,2,55.4,99.0,6,1,65-74,3345413,0,0
813,2020-07-01,1,S,44,215000,3.375,32100,P,360,0,,2,80.0,70.0,5,2,65-74,3610017,0,0
692,2020-07-01,1,P,43,485000,3.625,91300,R,360,0,,2,80.0,122.0,5,1,45-54,5454185,0,0
655,2020-08-01,1,P,38,405000,3.75,92800,R,360,0,,2,55.556,98.0,5,2,55-64,5174416,0,0
812,2020-08-01,1,P,37,335000,2.75,94500,R,180,0,,2,33.634,171.0,2,1,45-54,2929719,0,0
738,2020-08-01,1,P,43,115000,2.75,32500,R,180,0,,2,67.241,87.0,5,1,65-74,6120220,0,0
724,2020-07-01,1,P,39,285000,3.5,76000,P,360,0,,2,80.0,121.0,6,2,45-54,5332646,0,0
772,2020-08-01,1,S,<20,275000,3.125,92300,R,360,0,,2,42.923,564.0,5,2,55-64,2697433,0,0
758,2020-07-01,1,S,30-<36,655000,3.625,93000,R,360,0,,2,74.86,315.0,2,2,55-64,3188713,0,0
754,2020-08-01,1,P,44,195000,3.125,95300,R,240,0,,2,70.91,58.0,3,1,55-64,2967625,0,0
777,2020-07-01,1,S,38,345000,3.625,33900,R,360,0,,2,,165.0,5,1,45-54,6626955,0,0
747,2020-08-01,1,P,20-<30,765000,4.0,94500,P,360,0,,2,88.06,307.0,3,1,35-44,7435577,0,0
775,2020-07-01,1,S,37,325000,2.75,14800,P,360,0,,2,85.0,281.0,5,1,35-44,6134087,0,0
693,2020-08-01,1,I,44,65000,3.375,77800,R,180,0,,2,39.878,183.0,5,1,35-44,7523319,0,0
798,2020-07-01,1,P,<20,415000,3.25,32000,R,360,0,,2,64.84,200.0,5,1,45-54,1002748,0,0
697,2020-08-01,1,S,<20,115000,3.125,76600,R,180,0,,2,67.529,170.0,5,1,55-64,7523590,0,0
710,2020-08-01,1,P,30-<36,595000,3.875,93400,R,360,0,,2,82.639,157.0,5,1,55-64,2462521,0,0
692,2020-07-01,1,P,37,745000,3.99,94600,P,360,0,,2,91.53,171.0,2,1,25-34,2012639,0,0
688,2020-07-01,1,P,40,485000,3.75,95700,R,360,0,,2,79.96,215.0,5,1,35-44,2003417,0,0
757,2020-08-01,1,P,30-<36,195000,3.25,11000,R,240,0,,2,32.42,83.0,2,1,45-54,2692337,0,0
709,2020-07-01,1,S,49,435000,3.375,32400,P,360,0,,2,75.0,130.0,5,1,55-64,1917067,0,0
776,2020-07-01,1,P,39,375000,2.25,33300,R,180,0,,2,73.52,140.0,6,1,35-44,320957,0,0
770,2020-07-01,1,P,30-<36,625000,2.5,95100,R,180,0,,2,73.36,415.0,2,2,35-44,297564,0,0
789,2020-07-01,1,P,45,355000,2.625,93400,R,360,0,,2,44.37,163.0,5,1,65-74,322920,0,0
799,2020-08-01,1,P,20-<30,345000,3.125,94100,R,240,0,,2,18.187,174.0,2,2,45-54,7381020,0,0
763,2020-08-01,1,P,20-<30,105000,3.25,32700,R,324,0,,2,70.0,51.0,5,2,55-64,346184,0,0
784,2020-08-01,1,S,20-<30,345000,2.625,34100,R,180,0,,2,78.4,501.0,5,1,45-54,348602,0,0
675,2020-07-01,1,P,41,465000,3.25,95700,R,240,0,,2,69.26,139.0,6,2,35-44,349480,0,0
816,2020-08-01,1,P,36,335000,3.25,95300,R,360,0,,2,58.26,75.0,5,1,55-64,334306,0,0
736,2020-07-01,1,P,37,415000,3.375,92600,R,360,0,,2,57.86,102.0,5,2,45-54,250209,0,0
767,2020-08-01,1,P,20-<30,285000,3.625,12200,R,360,0,,2,89.06,160.0,5,1,25-34,341338,0,0
738,2020-07-01,1,P,39,585000,3.44,94500,R,360,0,,2,60.0,208.0,5,1,35-44,351713,0,0
801,2020-08-01,1,P,20-<30,145000,3.125,94500,R,240,0,,2,19.0,57.0,5,2,55-64,5657475,0,0
722,2020-08-01,1,P,30-<36,645000,3.44,92600,R,360,0,,2,80.0,175.0,5,1,25-34,409181,0,0
679,2020-07-01,1,P,20-<30,325000,3.44,93000,R,360,0,,2,50.78,115.0,5,1,55-64,357292,0,0
778,2020-07-01,1,P,<20,385000,2.75,91000,R,180,0,,2,45.56,228.0,2,2,45-54,376008,0,0
675,2020-07-01,1,P,36,625000,3.125,94500,R,360,0,,2,79.24,155.0,2,1,35-44,5448167,0,0
719,2020-07-01,1,P,41,435000,3.99,95900,R,360,0,,2,66.84,136.0,5,1,45-54,260279,0,0
763,2020-07-01,1,P,40,675000,3.875,91300,P,360,0,,2,89.98,161.0,5,2,25-34,290011,0,0
778,2020-07-01,1,P,36,475000,2.625,94500,R,180,0,,2,50.105,153.0,5,1,35-44,6052164,0,0
663,2020-07-01,1,P,44,115000,3.375,95300,R,180,0,,2,39.0,33.0,5,2,65-74,5604636,0,0
817,2020-07-01,1,P,36,345000,2.5,94500,R,180,0,,2,22.37,157.0,2,1,35-44,3645092,0,0
809,2020-07-01,1,P,40,485000,3.375,94000,R,360,0,,2,78.947,102.0,5,1,25-34,2930488,0,0
806,2020-07-01,1,P,30-<36,155000,3.25,95900,R,180,0,,2,62.75,55.0,6,1,25-34,837541,0,0
719,2020-08-01,1,S,20-<30,165000,3.49,92300,R,360,0,,2,78.571,101.0,5,1,65-74,3110798,0,0
771,2020-07-01,1,P,30-<36,395000,3.125,14000,R,360,0,,2,78.039,112.0,5,1,35-44,2390343,0,0
800,2020-07-01,1,P,20-<30,325000,3.375,75200,R,300,0,,2,88.0,176.0,6,1,35-44,1437492,0,0
796,2020-08-01,1,P,<20,205000,3.125,90500,R,180,0,,2,36.37,142.0,2,2,55-64,4487370,0,0
744,2020-08-01,1,P,30-<36,605000,2.99,94900,P,360,0,,2,54.0,165.0,5,1,25-34,5666342,0,0
808,2020-08-01,1,P,20-<30,455000,3.25,11400,P,360,0,,2,80.0,144.0,3,1,45-54,5677354,0,0
802,2020-08-01,1,P,36,555000,2.999,91900,R,360,0,,2,58.421,178.0,5,2,45-54,1133280,0,0
694,2020-08-01,1,P,44,245000,3.75,77300,P,360,0,,2,97.0,90.0,2,2,35-44,1438582,0,0
684,2020-08-01,1,P,30-<36,165000,4.625,34200,P,360,0,,2,95.0,69.0,5,1,35-44,3109942,0,0
711,2020-08-01,1,P,40,585000,3.25,90800,R,360,0,,2,74.359,126.0,5,1,25-34,2738994,0,0
800,2020-08-01,1,P,36,225000,2.968,95400,R,360,0,,2,60.0,64.0,5,2,45-54,1152786,0,0
778,2020-08-01,1,P,20-<30,465000,2.625,95900,R,360,0,,2,54.706,170.0,5,1,45-54,1175355,0,0
788,2020-08-01,1,P,30-<36,395000,2.999,94100,R,360,0,,2,58.78,98.0,5,2,35-44,1134681,0,0
673,2020-08-01,1,P,20-<30,215000,2.999,32800,P,360,0,,2,60.563,67.0,2,1,55-64,1136297,0,0
797,2020-08-01,1,P,48,665000,2.999,94000,P,360,0,,2,70.0,95.0,2,1,25-34,1134994,0,0
812,2020-08-01,1,P,46,415000,2.999,93000,R,360,0,,2,90.326,67.0,6,2,25-34,1169365,0,0
807,2020-08-01,1,P,30-<36,235000,2.999,92800,R,360,0,,2,46.667,47.0,5,1,55-64,1239546,0,0
782,2020-08-01,1,S,20-<30,395000,2.999,93700,R,360,0,,2,71.818,269.0,5,1,45-54,1134268,0,0
802,2020-08-01,1,P,37,295000,2.999,92100,R,240,0,,2,49.167,99.0,5,1,45-54,1153043,0,0
754,2020-08-01,1,P,<20,155000,2.75,77000,R,240,0,,2,86.111,88.0,2,1,35-44,1136214,0,0
816,2020-08-01,1,P,<20,155000,2.977,95800,R,240,0,,2,41.2,104.0,5,1,25-34,1133734,0,0
795,2020-08-01,1,P,48,335000,3.375,92000,R,360,0,,2,65.647,71.0,5,1,25-34,1152947,0,0
733,2020-08-01,1,P,48,335000,3.375,92000,R,360,0,,2,65.647,71.0,5,1,25-34,1152947,0,0
734,2020-07-01,1,P,48,435000,3.5,92600,R,360,0,,2,18.553,118.0,5,1,>74,1137208,0,0
624,2020-07-01,1,P,39,415000,3.625,92500,R,360,0,,2,67.213,142.0,5,2,45-54,2820132,0,0
759,2020-08-01,1,P,30-<36,465000,3.0,33400,R,360,0,,2,76.835,85.0,5,1,25-34,4351117,0,0
821,2020-08-01,1,P,47,285000,3.19,93000,R,360,0,,2,52.062,41.0,5,1,>74,1175151,0,0
807,2020-08-01,1,P,<20,625000,2.75,93000,R,180,0,,2,79.517,506.0,5,1,35-44,1132177,0,0
819,2020-08-01,1,P,<20,275000,2.655,33300,R,180,0,,2,61.111,290.0,5,2,45-54,1134234,0,0
761,2020-08-01,1,P,43,275000,2.5,91300,R,180,0,,2,40.741,78.0,5,1,55-64,1132028,0,0
772,2020-08-01,1,P,40,305000,3.0,75000,R,360,0,,2,89.449,143.0,5,1,45-54,1459952,0,0
768,2020-07-01,1,P,<20,95000,3.375,77500,R,360,0,,2,44.55,170.0,5,1,55-64,6337395,0,0
755,2020-08-01,1,P,42,325000,3.25,90800,R,360,0,,2,63.137,72.0,6,1,35-44,5285798,0,0
748,2020-07-01,1,P,37,345000,3.125,90000,R,360,0,,2,58.0,114.0,5,2,55-64,5604116,0,0
703,2020-08-01,1,I,39,115000,3.875,33400,P,360,0,,2,58.769,58.0,5,2,>74,3482257,0,0
804,2020-08-01,1,P,20-<30,325000,3.125,94500,R,120,0,,2,16.667,273.0,5,2,65-74,4101253,0,0
789,2020-08-01,1,P,20-<30,275000,2.5,33300,R,180,0,,2,55.955,361.0,5,1,55-64,3255953,0,0
725,2020-07-01,1,P,<20,335000,2.5,14600,P,180,0,,2,79.88,356.0,5,1,25-34,3462339,0,0
758,2020-07-01,1,P,40,655000,2.625,92000,R,180,0,,2,54.583,215.0,5,1,35-44,1950128,0,0
717,2020-08-01,1,P,20-<30,185000,3.0,92200,R,360,0,,2,41.977,70.0,5,2,55-64,2769827,0,0
799,2020-07-01,1,P,20-<30,455000,2.875,11700,R,180,0,,2,62.267,227.0,5,1,45-54,6539534,0,0
809,2020-07-01,1,P,20-<30,315000,2.875,11600,R,180,0,,2,46.053,188.0,5,1,35-44,6539560,0,0
718,2020-08-01,1,P,47,385000,3.25,11400,R,360,0,,2,65.517,107.0,2,1,45-54,726021,0,0
700,2020-08-01,1,P,49,215000,3.125,10500,R,360,0,,2,83.846,75.0,5,2,25-34,2881659,0,0
811,2020-07-01,1,P,36,455000,3.125,91700,R,360,0,,2,59.935,135.0,2,1,35-44,2610907,0,0
688,2020-08-01,1,P,43,235000,3.125,33500,R,240,0,,2,82.281,153.0,3,1,55-64,26335,0,0
800,2020-07-01,1,P,41,275000,3.25,32600,R,360,0,,2,73.649,49.0,5,1,>74,4041198,0,0
784,2020-08-01,1,I,<20,495000,3.5,11000,R,360,0,,2,68.276,96.0,5,1,25-34,3003015,0,0
760,2020-08-01,1,P,37,155000,3.875,75200,R,360,0,,2,77.55,84.0,5,1,25-34,3111955,0,0
812,2020-08-01,1,P,<20,25000,2.625,95500,P,180,0,,2,14.706,50.0,5,2,65-74,3925558,0,0
649,2020-08-01,1,P,30-<36,105000,4.125,75500,R,360,0,,2,50.976,54.0,5,1,55-64,2596055,0,0
785,2020-07-01,1,P,46,215000,3.5,92300,R,360,0,,2,58.13,47.0,5,2,45-54,1837445,0,0
780,2020-08-01,1,P,45,265000,3.125,77500,R,240,1,2020-10-01,2,65.506,82.0,5,1,35-44,3003589,1,1
690,2020-08-01,1,P,43,95000,3.375,33000,P,360,0,,2,95.0,125.0,3,2,55-64,3504041,0,0
732,2020-07-01,1,P,44,365000,3.125,92500,R,360,0,,2,56.442,65.0,5,1,45-54,1065631,0,0
798,2020-08-01,1,P,42,315000,3.125,91900,R,360,0,,2,59.615,75.0,5,2,25-34,2936443,0,0
701,2020-08-01,1,P,37,345000,3.375,91300,R,360,0,,2,59.13,196.0,6,1,35-44,7573843,0,0
756,2020-08-01,1,P,38,205000,3.0,95600,R,360,0,,2,72.982,72.0,3,2,65-74,4095234,0,0
732,2020-08-01,1,P,40,465000,3.375,92500,R,360,0,,2,80.0,183.0,6,1,45-54,3010775,0,0
770,2020-08-01,1,I,30-<36,135000,4.0,76100,P,360,0,,2,75.0,68.0,6,1,45-54,7877214,0,0
769,2020-08-01,1,P,20-<30,275000,3.75,95300,P,360,0,,2,97.0,77.0,5,1,45-54,3010753,0,0
786,2020-08-01,1,P,20-<30,405000,3.5,75200,R,360,0,,2,78.207,196.0,5,1,35-44,7331208,0,0
701,2020-08-01,1,P,36,245000,3.25,95600,R,360,0,,2,80.0,97.0,5,1,35-44,4962951,0,0
773,2020-08-01,1,P,47,305000,3.5,95800,R,360,0,,2,73.593,68.0,2,1,25-34,2453272,0,0
812,2020-08-01,1,P,20-<30,305000,3.0,92000,P,240,0,,2,33.702,143.0,5,2,45-54,4013143,0,0
708,2020-07-01,1,P,43,275000,3.375,92200,R,360,0,,2,71.06,67.0,5,1,35-44,3684810,0,0
755,2020-07-01,1,P,30-<36,415000,3.375,78200,P,360,0,,2,80.0,233.0,5,1,65-74,3684624,0,0
798,2020-08-01,1,P,47,295000,3.75,93500,P,360,0,,2,80.0,46.0,5,1,55-64,1041029,0,0
804,2020-07-01,1,I,46,175000,3.875,77300,P,360,0,,2,80.0,78.0,5,2,65-74,3878485,0,0
811,2020-07-01,1,P,43,295000,3.25,75200,R,360,0,,2,59.596,65.0,5,2,55-64,3877671,0,0
749,2020-08-01,1,P,41,195000,2.875,90800,R,180,0,,2,48.625,73.0,6,2,25-34,791820,0,0
791,2020-08-01,1,P,42,525000,2.875,95000,R,180,0,,2,31.818,208.0,2,1,35-44,7308982,0,0
780,2020-08-01,1,P,42,525000,2.875,95000,R,180,0,,2,31.818,208.0,2,1,35-44,7308982,0,0
739,2020-07-01,1,P,45,295000,2.625,11700,R,180,0,,2,75.12,125.0,5,1,>74,305599,0,0
774,2020-07-01,1,P,20-<30,715000,3.45,94600,R,360,0,,2,73.123,290.0,5,2,45-54,784240,0,0
723,2020-08-01,1,P,46,305000,3.0,93700,R,360,0,,2,94.0,73.0,5,2,25-34,2739529,0,0
773,2020-08-01,1,P,41,235000,3.125,33400,R,360,0,,2,83.75,59.0,3,1,25-34,793653,0,0
782,2020-08-01,1,P,41,455000,3.125,95400,P,360,0,,2,100.845,100.0,6,1,25-34,3506386,0,0
769,2020-08-01,1,P,30-<36,285000,3.125,77800,R,360,0,,2,78.158,116.0,5,1,55-64,3794324,0,0
787,2020-07-01,1,P,44,485000,2.99,92100,R,360,0,,2,60.0,132.0,5,2,35-44,6020531,0,0
784,2020-07-01,1,P,47,335000,2.5,95600,R,180,0,,2,74.38,115.0,5,1,65-74,365140,0,0
716,2020-07-01,1,P,44,245000,3.625,95900,R,360,0,,2,58.141,51.0,5,1,55-64,6918366,0,0
790,2020-07-01,1,P,37,465000,2.75,94500,R,180,0,,2,46.5,174.0,5,1,25-34,2766919,0,0
786,2020-07-01,1,P,39,325000,2.5,90000,R,180,0,,2,40.47,108.0,5,1,45-54,1498898,0,0
799,2020-07-01,1,P,43,455000,2.99,95600,R,360,0,,2,58.58,210.0,5,1,55-64,344465,0,0
804,2020-07-01,1,P,38,265000,3.25,10900,P,360,0,,2,95.0,100.0,5,2,35-44,6131936,0,0
811,2020-08-01,1,S,44,275000,2.875,34600,R,240,0,,2,63.953,141.0,3,2,45-54,6134098,0,0
724,2020-08-01,1,P,<20,305000,3.0,33700,P,360,0,,2,94.847,224.0,5,1,55-64,3889988,0,0
800,2020-08-01,1,P,30-<36,275000,2.75,34600,P,180,0,,2,36.0,155.0,5,1,55-64,5919961,0,0
737,2020-08-01,1,P,37,365000,3.25,12100,R,360,0,,2,79.239,124.0,5,2,45-54,6131975,0,0
797,2020-07-01,1,P,30-<36,355000,2.75,34400,R,180,0,,2,65.138,137.0,5,1,65-74,4338923,0,0
781,2020-08-01,1,P,44,255000,3.0,78700,P,360,0,,2,95.0,102.0,2,1,25-34,4437832,0,0
816,2020-07-01,1,P,47,285000,3.25,92000,R,360,0,,2,71.863,53.0,5,2,55-64,1917393,0,0
812,2020-08-01,1,P,30-<36,375000,3.625,95000,R,360,0,,2,77.895,90.0,5,1,25-34,3784551,0,0
746,2020-07-01,1,P,30-<36,645000,3.875,90600,R,360,1,2021-05-01,2,82.69,177.0,2,1,25-34,4967863,0,1
775,2020-08-01,1,P,45,325000,3.375,33600,P,360,0,,2,95.0,105.0,3,2,35-44,7423884,0,0
794,2020-08-01,1,P,38,285000,3.125,77300,R,360,0,,2,81.714,150.0,6,1,55-64,3121868,0,0
776,2020-08-01,4,I,20-<30,195000,3.25,33400,R,180,0,,2,45.882,341.0,5,1,35-44,3025756,0,0
804,2020-07-01,1,P,48,235000,3.375,79700,P,360,0,,2,70.15,102.0,5,1,65-74,2023661,0,0
725,2020-07-01,1,P,36,495000,3.25,75200,R,360,0,,2,63.726,189.0,5,1,45-54,6658851,0,0
770,2020-08-01,1,S,<20,335000,2.625,34100,R,120,0,,2,67.0,300.0,5,1,45-54,3008386,0,0
667,2020-08-01,1,I,20-<30,135000,3.99,11500,R,360,0,,2,57.45,187.0,5,1,35-44,1715559,0,0
777,2020-08-01,1,P,20-<30,125000,2.875,32800,R,180,0,,2,55.3,66.0,5,2,45-54,3937272,0,0
759,2020-08-01,1,P,20-<30,125000,2.875,32800,R,180,0,,2,55.3,66.0,5,2,45-54,3937272,0,0
783,2020-08-01,1,P,20-<30,115000,3.25,77500,R,240,0,,2,72.0,81.0,6,1,55-64,359573,0,0
751,2020-12-01,1,P,20-<30,115000,3.25,77500,R,240,0,,2,72.0,81.0,6,1,55-64,359573,0,0
780,2020-08-01,1,P,30-<36,555000,3.44,92000,P,360,1,2021-05-01,2,90.0,150.0,5,1,25-34,360259,0,1
733,2020-08-01,1,S,20-<30,285000,3.125,34200,R,360,0,,2,61.93,456.0,5,1,45-54,361772,0,0
715,2020-08-01,1,P,49,575000,3.5,90600,R,360,0,,2,72.739,121.0,5,1,55-64,5316205,0,0
735,2020-08-01,1,P,46,365000,3.5,11700,R,360,0,,2,94.359,81.0,6,1,45-54,1827882,0,0
655,2020-12-01,1,P,46,365000,3.5,11700,R,360,0,,2,94.359,81.0,6,1,45-54,1827882,0,0
788,2020-08-01,1,P,41,225000,3.25,77300,R,324,0,,2,74.41,100.0,5,1,35-44,321495,0,0
764,2020-07-01,1,P,20-<30,305000,3.375,77300,R,324,0,,2,80.21,114.0,5,1,25-34,323437,0,0
687,2020-08-01,1,P,30-<36,245000,2.75,33000,R,168,0,,2,35.98,208.0,6,1,35-44,255765,0,0
680,2020-08-01,1,P,30-<36,255000,3.25,95300,R,264,0,,2,74.6,65.0,5,2,25-34,348688,0,0
728,2020-08-01,1,P,44,155000,3.25,77300,R,360,0,,2,74.038,41.0,6,2,45-54,2811698,0,0
801,2020-08-01,1,P,37,495000,2.5,77400,R,180,0,,2,81.84,263.0,5,1,45-54,336753,0,0
742,2020-08-01,1,P,49,195000,2.875,77500,R,180,0,,2,81.39,54.0,6,1,25-34,339104,0,0
739,2020-08-01,1,P,47,245000,3.5,76400,R,360,0,,2,80.0,88.0,5,2,45-54,6469258,0,0
717,2020-08-01,2,I,20-<30,585000,4.125,11200,P,360,0,,2,75.0,155.0,3,1,45-54,2169872,0,0
695,2020-08-01,1,P,20-<30,205000,3.625,77400,R,240,0,,2,52.56,153.0,3,1,55-64,255493,0,0
689,2020-12-01,1,P,20-<30,205000,3.625,77400,R,240,0,,2,52.56,153.0,3,1,55-64,255493,0,0
804,2020-07-01,1,P,41,125000,3.25,34600,R,240,0,,2,58.13,42.0,6,1,35-44,272545,0,0
679,2020-07-01,1,P,41,385000,3.19,92800,R,360,0,,2,59.23,72.0,2,1,45-54,295422,0,0
757,2020-08-01,1,P,38,115000,3.5,34900,R,360,0,,2,65.45,86.0,2,2,55-64,309057,0,0
778,2020-07-01,1,P,20-<30,275000,3.125,33100,R,240,0,,2,70.0,102.0,6,1,35-44,7811876,0,0
798,2020-08-01,1,P,20-<30,205000,2.75,78200,P,180,0,,2,40.594,111.0,5,1,45-54,1131656,0,0
767,2020-08-01,1,P,46,445000,2.625,93000,R,360,0,,2,58.667,106.0,5,1,55-64,3310152,0,0
774,2020-08-01,1,P,30-<36,365000,2.875,11900,R,360,0,,2,66.364,113.0,5,2,45-54,1132879,0,0
770,2020-08-01,1,P,30-<36,365000,2.999,95400,R,360,0,,2,76.042,107.0,6,1,25-34,1135465,0,0
742,2020-08-01,1,P,<20,205000,2.999,32800,R,360,0,,2,61.194,135.0,5,2,45-54,1133999,0,0
780,2020-08-01,1,P,44,415000,2.999,95700,R,360,0,,2,74.071,134.0,5,1,45-54,1268172,0,0
779,2020-08-01,1,P,39,235000,3.25,93300,R,360,1,2022-01-01,2,74.603,73.0,5,1,35-44,1107719,0,0
666,2020-08-01,1,P,44,445000,4.0,92500,P,360,1,2021-04-01,2,101.75,105.0,5,1,25-34,4771231,0,1
755,2020-08-01,1,P,20-<30,315000,3.21,95800,R,360,0,,2,60.0,120.0,5,1,65-74,1134410,0,0
670,2020-08-01,1,P,43,375000,3.375,92100,R,360,1,2020-11-01,2,92.2,93.0,2,1,35-44,1489786,1,1
709,2020-07-01,1,P,49,145000,3.125,77000,R,240,0,,2,68.293,49.0,6,2,25-34,2846354,0,0
689,2020-08-01,1,S,30-<36,225000,2.999,78000,P,240,0,,2,69.231,194.0,6,1,65-74,1132577,0,0
798,2020-08-01,1,P,<20,475000,2.869,92600,R,240,0,,2,47.5,751.0,5,1,55-64,1153304,0,0
782,2020-08-01,1,P,<20,185000,2.565,95400,R,120,0,,2,30.792,206.0,6,1,45-54,1135634,0,0
757,2020-08-01,1,P,44,105000,3.125,32300,P,360,0,,2,95.0,32.0,5,1,25-34,7526524,0,0
808,2020-07-01,1,P,37,325000,3.125,32700,R,240,0,,2,71.903,130.0,5,1,25-34,3106870,0,0
768,2020-08-01,1,P,<20,275000,2.875,95600,R,180,0,,2,39.714,198.0,5,2,35-44,3140006,0,0
814,2020-08-01,2,I,20-<30,245000,5.2,33900,P,360,0,,2,75.0,208.0,5,1,35-44,793115,0,0
751,2020-08-01,1,P,40,465000,2.625,95700,R,180,0,,2,29.154,169.0,2,1,55-64,1176447,0,0
815,2020-08-01,1,P,<20,215000,2.999,33400,R,240,0,,2,57.333,128.0,5,1,45-54,1153933,0,0
811,2020-08-01,1,P,20-<30,425000,2.75,95000,R,216,0,,2,50.0,171.0,5,2,45-54,1154476,0,0
800,2020-07-01,1,P,44,365000,3.5,33700,R,360,0,,2,79.348,112.0,5,1,35-44,5369009,0,0
685,2020-08-01,1,P,47,345000,3.25,95000,R,360,0,,2,,83.0,4,1,45-54,7810701,0,0
737,2020-08-01,1,P,39,275000,3.875,33000,R,360,0,,2,48.921,66.0,6,1,45-54,788023,0,0
706,2020-08-01,1,P,20-<30,175000,3.25,76500,R,360,0,,2,87.658,75.0,5,2,55-64,5810044,0,0
813,2020-08-01,1,S,44,135000,3.25,32400,P,360,0,,2,80.0,98.0,2,2,45-54,2463944,0,0
774,2020-08-01,1,P,37,205000,3.375,92300,R,360,0,,2,54.71,64.0,6,2,25-34,601452,0,0
765,2020-08-01,1,P,<20,245000,3.125,77500,R,180,0,,2,69.96,187.0,5,1,25-34,4338864,0,0
758,2020-08-01,1,P,<20,275000,2.875,95900,R,180,0,,2,44.0,235.0,5,2,45-54,5655458,0,0
798,2020-08-01,1,P,20-<30,285000,3.0,32000,R,180,0,,2,54.0,221.0,5,1,45-54,5659400,0,0
808,2020-08-01,1,P,20-<30,435000,2.99,32200,R,180,0,,2,52.0,245.0,5,2,35-44,5659899,0,0
770,2020-08-01,1,P,<20,415000,2.99,78600,R,180,0,,2,62.0,390.0,5,1,35-44,5661913,0,0
797,2020-08-01,1,P,39,475000,3.375,10500,P,360,0,,2,95.0,116.0,5,1,35-44,334502,0,0
812,2020-08-01,1,P,20-<30,305000,2.999,95700,P,360,0,,2,78.811,111.0,5,1,>74,1134105,0,0
791,2020-08-01,1,P,20-<30,385000,2.926,77400,R,360,0,,2,68.75,222.0,2,1,35-44,1134482,0,0
808,2020-08-01,1,P,48,315000,2.75,95600,R,360,0,,2,48.877,136.0,5,1,45-54,5989821,0,0
701,2020-09-01,1,P,48,315000,2.75,95600,R,360,0,,2,48.877,136.0,5,1,45-54,5989821,0,0
805,2020-08-01,1,P,41,345000,2.999,92500,R,360,0,,2,63.5,119.0,6,1,35-44,1185452,0,0
725,2020-08-01,1,S,42,375000,3.5,95400,R,360,0,,2,69.963,203.0,5,1,35-44,2460627,0,0
774,2020-08-01,1,I,30-<36,285000,3.875,76200,P,360,0,,2,75.0,522.0,5,1,45-54,6469118,0,0
816,2020-08-01,1,P,20-<30,485000,3.625,93600,R,360,0,,2,82.271,140.0,5,1,35-44,3112567,0,0
781,2020-07-01,1,P,49,245000,3.75,33100,R,360,0,,2,68.056,49.0,6,1,55-64,2288227,0,0
741,2020-08-01,1,S,30-<36,265000,3.125,33000,R,240,0,,2,60.805,186.0,6,1,35-44,7379785,0,0
772,2020-08-01,1,P,30-<36,465000,3.25,34700,P,360,0,,2,80.0,153.0,5,1,25-34,7331994,0,0
798,2020-08-01,1,P,<20,375000,3.375,10900,R,360,0,,2,71.429,225.0,5,2,25-34,7343192,0,0
817,2020-08-01,1,S,38,75000,3.375,34900,P,360,0,,2,54.348,61.0,6,2,65-74,1878383,0,0
777,2020-07-01,1,P,20-<30,755000,3.375,94700,P,360,0,,2,58.077,205.0,5,1,25-34,1958448,0,0
793,2020-08-01,1,P,20-<30,225000,3.0,93700,R,180,0,,2,69.231,77.0,5,1,25-34,1960383,0,0
823,2020-07-01,1,P,41,215000,2.75,94800,R,180,0,,2,29.452,78.0,2,1,55-64,1959405,0,0
